,topology,lr,clip,momentum,sigma,sigma-cor,T,loss
9,ring,0.1,0.001,0.0,0.10993907340220081,0,5000,0.2843419310196365
4,ring,0.01,0.01,0.0,1.0993907340220082,0,5000,0.2844371839502116
6,ring,0.05,0.001,0.0,0.10993907340220081,0,5000,0.31194691647636935
1,ring,0.005,0.01,0.0,1.0993907340220082,0,5000,0.3119692667303239
3,ring,0.01,0.001,0.0,0.10993907340220081,0,5000,0.37045941601283444
0,ring,0.005,0.001,0.0,0.10993907340220081,0,5000,0.3806416969833277
7,ring,0.05,0.01,0.0,1.0993907340220082,0,5000,0.5435557145190456
2,ring,0.005,0.1,0.0,10.993907340220082,0,5000,0.5439966581052815
10,ring,0.1,0.01,0.0,1.0993907340220082,0,5000,1.1326992373043125
5,ring,0.01,0.1,0.0,10.993907340220082,0,5000,1.1349351530615526
8,ring,0.05,0.1,0.0,10.993907340220082,0,5000,13.966498631220666
11,ring,0.1,0.1,0.0,10.993907340220082,0,5000,24.249557984710435
