,topology,lr,clip,sigma,sigma-cor,T,accuracy
0,grid,0.5,0.5,0.0017272727272727,0.0251748496993988,500,0.8938
1,grid,0.5,1.0,0.0034545454545454,0.0503496993987976,500,0.9074
2,grid,0.5,5.0,0.0172727272727272,0.251748496993988,500,0.9277
3,grid,1.0,0.5,0.0017272727272727,0.0251748496993988,500,0.9067
4,grid,1.0,1.0,0.0034545454545454,0.0503496993987976,500,0.9164
5,grid,1.0,5.0,0.0172727272727272,0.251748496993988,500,0.9316
6,grid,5.0,0.5,0.0017272727272727,0.0251748496993988,500,0.9277
7,grid,5.0,1.0,0.0034545454545454,0.0503496993987976,500,0.9321
8,grid,5.0,5.0,0.0172727272727272,0.251748496993988,500,0.9109
