,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,centralized,Corr,0.0017,1.5,0.0019723675501316287,20.0,-1.0,-1.0,inf
1,centralized,Corr,0.0017,1.5,0.0020063442274047987,20.21418006350378,12.672421357689519,32.0,0.014245371177587401
