,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,centralized,Corr,0.001668,1.0,0.00012846385155085703,5.0,-1.0,-1.0,inf
1,centralized,Corr,0.001668,1.0,0.00014309352254805242,5.303321559484286,33.103338942032444,63.0,0.291376727109571
