,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,centralized,Corr,0.001668,1.0,0.004091434523681889,40.0,-1.0,-1.0,inf
1,centralized,Corr,0.001668,1.0,0.004390156900607886,41.9664831294737,6.880990508150071,8.0,0.004700884459770483
2,centralized,Corr,0.001668,1.0,0.004140694970656176,40.326541168159665,7.219399877403354,8.0,0.0030997170724696
