,topology,lr,clip,momentum,sigma,sigma-cor,T,loss
30,ring,0.01,1e-05,0.0,0.0004641402930478157,0.0018662222959192004,5000,0.391195367707454
3,ring,0.001,0.0001,0.0,0.0046414029304781565,0.018662222959192006,5000,0.39120587678017354
31,ring,0.01,1e-05,0.0,0.0010348045877787368,0.0009332975649625456,5000,0.39124825395411794
4,ring,0.001,0.0001,0.0,0.010348045877787366,0.009332975649625456,5000,0.39125874628997737
32,ring,0.01,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5000,0.39128627282324857
5,ring,0.001,0.0001,0.0,0.014456828799849995,0.0023173816728314124,5000,0.39129684399738035
15,ring,0.005,1e-05,0.0,0.0004641402930478157,0.0018662222959192004,5000,0.3913367237502679
16,ring,0.005,1e-05,0.0,0.0010348045877787368,0.0009332975649625456,5000,0.3913631895466345
17,ring,0.005,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5000,0.39138222314944543
0,ring,0.001,1e-05,0.0,0.0004641402930478157,0.0018662222959192004,5000,0.3914596103531754
1,ring,0.001,1e-05,0.0,0.0010348045877787368,0.0009332975649625456,5000,0.39146489832396025
2,ring,0.001,1e-05,0.0,0.0014456828799849998,0.00023173816728314127,5000,0.39146870461144756
55,ring,0.05,0.01,0.0,1.0348045877787364,0.9332975649625456,5000,0.49661651872205215
28,ring,0.005,0.1,0.0,10.348045877787367,9.332975649625459,5000,0.49700106609702915
56,ring,0.05,0.01,0.0,1.4456828799849994,0.23173816728314123,5000,0.8219242125799133
29,ring,0.005,0.1,0.0,14.456828799849998,2.3173816728314134,5000,0.8227258936698357
70,ring,0.1,0.01,0.0,1.0348045877787364,0.9332975649625456,5000,1.0292743161962734
43,ring,0.01,0.1,0.0,10.348045877787367,9.332975649625459,5000,1.0312438879824568
71,ring,0.1,0.01,0.0,1.4456828799849994,0.23173816728314123,5000,1.746393975785624
44,ring,0.01,0.1,0.0,14.456828799849998,2.3173816728314134,5000,1.7505869787024646
57,ring,0.05,0.1,0.0,4.641402930478157,18.66222295919201,5000,2.4031834950199666
72,ring,0.1,0.1,0.0,4.641402930478157,18.66222295919201,5000,9.876213955552872
58,ring,0.05,0.1,0.0,10.348045877787367,9.332975649625459,5000,12.812802159835474
59,ring,0.05,0.1,0.0,14.456828799849998,2.3173816728314134,5000,20.71522013063331
73,ring,0.1,0.1,0.0,10.348045877787367,9.332975649625459,5000,22.512869148550042
74,ring,0.1,0.1,0.0,14.456828799849998,2.3173816728314134,5000,34.17120833046077
