Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,-1.0
0,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,0.4072147983350741
5,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,0.8414031709215367
10,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,1.5095447013277696
15,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,2.1762871065422695
20,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,2.950643496344611
25,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,3.85436741414353
30,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,4.602977326949161
35,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,6.013812292266312
40,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,6.688867543739315
45,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,7.34230384953254
50,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,7.718005366526982
55,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,7.858913541173524
60,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.618248060168009
65,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.677215716520186
70,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.877290438713365
75,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.036903022251115
80,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.57314207614334
85,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.803329292624412
90,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.764820375235063
95,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.70493713871277
100,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.850455376999555
105,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.563268968614235
110,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.053095702732357
115,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.530489407723943
120,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.614669810660605
125,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.633981147709893
130,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.707410591807188
135,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.833875971801287
140,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.710001284836203
145,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.564282112579479
150,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.539178366999478
155,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.759810455515312
160,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.741292180924678
165,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.756253344092013
170,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,8.886272400741962
175,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.02992264843956
180,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.296911953156409
185,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.280781849297416
190,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.453818033643486
195,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.393414100952677
200,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.40921451720874
205,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.418552639871907
210,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.458516742019206
215,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.499505160703473
220,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.632604187594648
225,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.532029450322
230,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.631015174485528
235,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.80658515073789
240,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.813261536674247
245,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.806991541616771
250,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,9.902283795527751
255,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,10.052853099471216
260,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,10.315049458485738
265,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,10.34826111786533
270,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,10.552972525360717
275,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,10.709396009002319
280,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,10.729069838971236
285,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,10.778133607318019
290,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,11.045917750260477
295,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,10.941597606564418
300,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,11.157564918794122
305,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,11.196159187733604
310,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,11.089238550470954
315,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,11.326915402736068
320,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,11.603515009624763
325,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,11.766934692261382
330,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,11.870717678543881
335,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,12.00261061985694
340,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,11.954138100091948
345,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,12.205733608255684
350,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,12.34729744298793
355,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,12.481062959908495
360,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,12.60015517713017
365,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,12.682947449552309
370,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,12.68664049543083
375,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,12.953457309684387
380,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,13.006455690699045
385,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,13.276927327864836
390,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,13.342438650168253
395,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,13.466317158662692
400,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,13.470160333446154
405,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,13.694226668062658
410,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,13.643541083028532
415,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,13.736138025080779
420,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,13.913406116550565
425,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,14.18449971287848
430,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,14.457886570579381
435,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,14.459518747892835
440,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,14.69297697736642
445,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,14.769796622793786
450,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,14.799958865418935
455,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,14.966750541303263
460,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,15.075400621407773
465,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,15.147233539616012
470,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,15.24546116768502
475,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,15.597326176612615
480,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,15.546792845096322
485,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,15.710651620580128
490,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,15.823904732900369
495,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,16.0189580212451
500,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,15.874937644868242
505,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,16.119087952805454
510,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,16.206779832683637
515,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,16.37062495245527
520,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,16.448771384789485
525,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,16.625130157676466
530,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,16.864892806122768
535,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,16.783394462750696
540,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,16.89639117200142
545,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,17.050597234683856
550,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,17.134673467397224
555,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,17.3302921218516
560,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,17.281061062495002
565,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,17.50517197509805
570,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,17.479254519151024
575,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,17.74266679171016
580,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,17.743226293238816
585,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,17.815337362934866
590,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,18.26787071340085
595,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,18.16110476544304
600,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,18.469031708945092
605,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,18.420062184754464
610,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,18.506421132803055
615,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,18.703748665563083
620,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,18.755265399861045
625,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,18.9441314839982
630,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,19.078464262955958
635,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,19.120229727552267
640,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,19.222568314601492
645,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,19.40432623765981
650,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,19.39456071936437
655,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,19.521596789118526
660,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,19.490701309888653
665,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,19.719674860695054
670,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,19.635812218768603
675,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,19.834417907098025
680,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,19.879809127557145
685,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,20.151667086131187
690,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,20.06214574192222
695,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,20.251743222178092
700,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,20.277544234494083
705,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,20.601970540398806
710,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,20.559231223177278
715,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,20.644888985940447
720,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,20.73805409733619
725,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,20.80682600665245
730,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.039703200297673
735,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.09568849958068
740,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.254941233396664
745,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.15603876300211
750,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.27004301190504
755,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.385991237706765
760,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.40544433583272
765,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.641498489368256
770,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.681226183257703
775,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.60361366436319
780,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.872628969207884
785,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.85492286202681
790,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.73574725389524
795,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.907651980558057
800,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.847904019588693
805,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,21.938939128934933
810,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,22.115581690933542
815,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,22.324336573008214
820,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,22.414345069081943
825,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,22.609759286979283
830,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,22.370110245136885
835,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,22.654224631428363
840,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,22.549322715721306
845,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,22.853754194734623
850,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,22.82846188654906
855,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,22.861854289904734
860,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,22.936912300823828
865,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.13153237288754
870,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.195088444847457
875,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.237636875179803
880,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.139857623598697
885,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.352493207306928
890,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.249534570814216
895,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.26805120287361
900,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.596892514064795
905,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.357346868573583
910,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.44635397588605
915,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.5989075380154
920,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.679726879897053
925,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.845793574599128
930,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.71966995771416
935,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.995369850291343
940,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,23.962855894509186
945,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.02040156001454
950,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.149913076933913
955,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.069216077769223
960,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.057739456664745
965,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.204599462972677
970,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.3009386880651
975,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.47842980177053
980,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.252176179414004
985,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.239875772286933
990,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.440884786688752
995,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.360693802384063
1000,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.592967185221458
1005,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.436838210033542
1010,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.514621751655593
1015,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.707537131449588
1020,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.758014000729595
1025,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.725956486460902
1030,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.629756748773893
1035,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.62177153244514
1040,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.844136360285674
1045,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.14694276171376
1050,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.88850956595546
1055,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,24.87759064799551
1060,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.19088624500644
1065,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.01743363864643
1070,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.116475733217182
1075,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.14372028410696
1080,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.10374615643085
1085,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.101954321038473
1090,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.302157802170484
1095,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.246471297669693
1100,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.37934688113233
1105,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.239273309811793
1110,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.31615418192777
1115,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.52748074311327
1120,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.48807726239249
1125,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.590394652675286
1130,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.517116794984698
1135,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.368876976666055
1140,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.5560751406022
1145,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.5226751846078
1150,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.577694399297656
1155,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.633320244503036
1160,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.54101263240901
1165,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.743855672811193
1170,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.64469101654657
1175,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.814733206574896
1180,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.644305618326623
1185,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.828393279508184
1190,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.70333766413393
1195,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.962587287828924
1200,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.769859132295036
1205,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.93512179122532
1210,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.992348504669426
1215,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,26.0010524647549
1220,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.8118141595161
1225,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,26.158511242072436
1230,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.91037231303585
1235,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,25.999905826602458
1240,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,26.190755024601902
1245,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,26.0596658789077
1250,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,26.09065507889725
1255,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,26.109538703268264
1260,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,26.301059531728797
1265,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,26.11504818056918
1270,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,26.051841305605386
1275,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,26.404769033624213
1280,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,26.32783979514876
1285,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,26.43032540957326
1290,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,26.42889982839983
1295,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,26.26289604192646
1300,ring,corr,0.005,0.0,0.5,15.67883139331805,18.718726846846845,10,26.355664949347137
