Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,-1.0
0,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,0.4125789561057017
5,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,34.080152241302656
10,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,29.694714037221974
15,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,28.31035812627751
20,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,28.412144529107156
25,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,28.677377263435154
30,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,28.813722612851436
35,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,28.731484506604502
40,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,29.231665762051
45,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,29.38056574028364
50,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,29.50714765902113
55,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,29.95682869378714
60,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,30.48489315496999
65,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,30.785691559860908
70,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,31.23678455520493
75,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,31.62965880009417
80,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,32.19329328365652
85,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,32.26389163066736
90,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,32.91468645786781
95,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,33.1618879958245
100,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,33.77964469421087
105,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,33.94494463800799
110,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,34.329435256442814
115,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,34.999157100220614
120,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,35.41663243786622
125,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,35.41410895423785
130,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,35.51493191978144
135,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,35.97746845516134
140,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,36.14925618954331
145,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,36.36544154150657
150,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,36.67800738306328
155,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,36.723223004353976
160,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,36.95856128429254
165,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,37.43058507125826
170,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,37.7729358789204
175,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,37.70749437309438
180,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,37.91414622581102
185,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,38.00621439416771
190,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,38.26567480197245
195,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,38.51797158317244
200,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,38.450674175923126
205,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,38.52955403068364
210,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,38.6490410173319
215,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,38.98365055936951
220,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,39.29620949869523
225,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,39.47792366002659
230,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,39.45936516766706
235,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,39.78580589987363
240,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,39.90044633942675
245,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,39.906720806826726
250,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,40.04708329431187
255,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,40.41567571130729
260,ring,corr,0.5,0.0,0.05,0.6738010185558171,6.206215585585586,10,40.13635605913224
