Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,-1.0
0,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3913626759716443
5,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3927867133914782
10,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39476659629221755
15,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.395622424631796
20,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39569053941885035
25,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39518811764546613
30,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39523807097199093
35,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39488197262673663
40,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39442354817765624
45,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39388822954617286
50,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39375286984909763
55,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3929480420336967
60,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3924987471466451
65,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3922022773175644
70,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39185711771806975
75,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39143913602047653
80,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3905648164290416
85,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3898374192855639
90,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3895365792285419
95,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.38914266939979325
100,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3881408570725863
105,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3875617386473461
110,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3869842198295953
115,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.38665315476036477
120,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3859582468091043
125,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3854892258091366
130,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.38449811069617035
135,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.38432142165915806
140,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3834173369818672
145,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3829201114509436
150,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3822883718672072
155,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3818182461717663
160,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.38118346106992285
165,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3809619084635093
170,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.38055892935192215
175,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.37994850453031015
180,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.37918565764156853
185,ring,corr,0.005,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3786974479524011
