Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,-1.0
0,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.36102312010762383
5,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.6438579671605331
10,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.3329207503608118
15,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.4167758146753688
20,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.0567295657911568
25,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.9481708934843355
30,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.1216978097529005
35,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.3916633995440248
40,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.2562239726657984
45,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.9495515049351547
50,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.9571474173952187
55,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.1780650112244184
60,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.0222093568638617
65,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.1664306185878934
70,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.0339896980320908
75,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.3730703753329974
80,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.3366674832801975
85,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.100842041228825
90,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.2202746126616004
95,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.1135593769303758
100,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.8995911140941396
105,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.778545953243596
110,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.9878452508086896
115,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.272291849274009
120,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.2971317352043452
125,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.2235244819095783
130,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.4091336275031483
135,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.9441641409163289
140,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.1981448692685572
145,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.2679439175930995
150,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.3431943820929035
155,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.5038453734234931
160,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.0150248338627073
165,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.0021929938156955
170,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.1794901509776734
175,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.464929651098375
180,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.7346006540770924
185,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.5735303432533976
190,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.5490471982982892
195,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.1448229694109737
200,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.25348618365391
205,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.2935436960222626
210,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.5272360570516756
215,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.6912001924532412
220,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.1020205756089045
225,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.813358782708315
230,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.897845210202817
235,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.73904330811631
240,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.8819606863959858
245,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.761956354213431
250,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.6724899046177486
255,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.7251579119364949
260,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.7499269361048987
265,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.8192016123351294
270,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.9294913491823377
275,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.9940930758246856
280,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.8334003608825294
285,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.9601812669416833
290,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.8842733792911842
295,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.858235462133453
300,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.7414100893155676
305,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.6940116326555775
310,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.1002673096348974
315,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,1.0703790282501369
320,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.8029057937153637
325,ring,corr,0.5,0.0,0.01,0.500167679158741,1e-05,10,0.7615069815890497
