Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,-1.0
0,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,0.37075796119902604
5,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,0.9252391972812816
10,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,1.743907847688452
15,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,2.847288508950975
20,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,4.133450506834602
25,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,5.483998497612658
30,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,6.6587487182332366
35,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,7.690426272362623
40,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,8.480517172724783
45,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,9.34031494137806
50,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,9.9916468541765
55,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,10.696269081297475
60,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,11.164404648365647
65,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,11.523774168672599
70,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,12.015895647569142
75,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,12.449008595661413
80,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,13.111614927237671
85,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,13.628693427611347
90,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,14.215580003431237
95,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,14.465938643708045
100,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,14.946860591307917
105,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,15.771206244439648
110,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,16.192612338700542
115,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,16.638227497667415
120,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,17.20554543877346
125,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,17.581069133200383
130,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,18.19301201527632
135,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,18.941697271271114
140,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,19.408796259280575
145,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,20.083204210158318
150,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,20.6283505684852
155,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,21.08444687049784
160,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,21.95558198926942
165,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,22.714356950930284
170,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,23.049869238181326
175,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,23.43986228469689
180,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,24.0615022754085
185,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,24.488102742792453
190,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,24.908919220009366
195,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,25.525717320833042
200,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,25.785005598325984
205,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,26.44916557853654
210,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,26.86738482558202
215,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,27.00748333474319
220,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,27.51513399964433
225,ring,corr,0.01,0.0,0.1,1.3476020371116342,12.512521261261261,10,27.832798610090904
