Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,-1.0
0,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34546328359905143
5,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3474404152423355
10,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34861186712972403
15,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34757678396884306
20,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.346150200359412
25,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34742119993752396
30,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34580591393917803
35,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3457812425466187
40,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34587618290174604
45,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34704958548872555
50,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34645434029361144
55,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3471233943366613
60,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34683177136215415
65,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34612076538647385
70,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3449656499119229
75,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34452557325510935
80,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3446661323190956
85,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.345457797653984
90,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34581892974373973
95,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34401926008045003
100,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34455803675721974
105,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3435346634400147
110,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3441246732077521
115,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3446226779085815
120,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3447906162996357
125,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34511674818622573
130,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3453138796980023
135,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34528660449536064
140,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3430070757042586
145,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34420005762190264
150,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.344181878566474
155,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34367829580921216
160,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34520204438052937
165,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3443542359014038
170,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3445695128816638
175,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34365315330741364
180,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34456353834467957
185,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34472577672933513
190,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34282066826443247
195,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34399298974090897
200,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3450740852953351
205,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34516440320240693
210,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3438954858434732
215,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34567790386404496
220,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3437340323574276
225,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34532553993409654
230,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3431733733090879
235,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34366826006523876
240,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3440957410649089
245,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34372799220320016
250,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.34426527930441253
255,ring,corr,0.005,0.0,0.005,0.2500838395793705,1e-05,10,0.3446649414429389
