Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,-1.0
0,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.31665376626038466
5,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.3155440656910694
10,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.31579109543456085
15,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.3155501694168218
20,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.3158046956535122
25,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.31500118444754277
30,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.3160161018639359
35,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.31597872535516447
40,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.31594879641549356
45,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.3156809898092301
50,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.31573059067085096
55,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.31550148876210915
60,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.3159362608463915
65,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.3156320797109452
70,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.31566600366247055
75,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.3156327952829181
80,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.3151475580514699
85,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.31554667490906596
90,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.3152576911629712
95,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.31512070859985664
100,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.3155247152514886
105,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.3154716991118296
110,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.3153619325049861
115,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.31494159078964323
120,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.3151600381359143
125,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.3153551294197702
130,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.31525369850650087
135,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.31484159856085303
140,ring,corr,0.005,0.0,0.001,0.047684379774719364,1e-05,10,0.31552685810126335
