Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,-1.0
0,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.4838583824219984
5,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.399554706416406
10,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.4238219137582415
15,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.37156407574139294
20,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.36665367640574187
25,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.39711969380840695
30,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.4294067501798351
35,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.4124545378346751
40,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.3743187325222821
45,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.4031362500977973
50,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.37474367388023677
55,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.3834153286537719
60,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.40720015731368153
65,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.3635016272794944
70,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.32334193219843343
75,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.293843453527476
80,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.28295762666205027
85,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.2883325337050747
90,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.2845025720163129
95,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.27384132230848723
100,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.26508426800133034
105,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.2624760166196015
110,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.28354212566819514
115,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.27910060012891613
120,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.28135611392824655
125,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.28692429375750694
130,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.27677015390315407
135,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.28721306749620523
140,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.29401417674020347
145,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.27447366885171853
150,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.2828969351981784
155,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.2568977172480522
160,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.2825738616831268
165,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.2860331504894431
170,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.2693979839964893
175,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.24568079530194997
180,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.2638949759917494
185,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.2738072348582651
190,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.3154035480189856
195,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.3038033797467463
200,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.2819169800348563
205,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.28766364296770486
210,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.2851038304078809
215,ring,corr,0.5,0.0,0.001,0.047684379774719364,1e-05,10,0.29115665541737856
