Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,-1.0
0,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.4041531725464209
5,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5420414023866431
10,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.624411701650046
15,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5207576245287596
20,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5927625465700849
25,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5242856147171338
30,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5644468261226644
35,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5749835770576723
40,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5503340522337806
45,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5120018551401953
50,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.48127842276126687
55,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.539515364244102
60,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5147168776881984
65,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5075288212838179
70,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.527452496313779
75,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.49505824631155804
80,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5679045960865129
85,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5376956666115
90,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5145662963144065
95,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5412254992026226
100,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5244511855493441
105,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.518985573322256
110,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5828757917682151
115,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.49862043866670214
120,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5269881255929877
125,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5843481366647414
130,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.5941008464040761
135,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.6418771881436391
140,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.6851544391632095
145,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.634633439599239
150,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.6203705548824013
155,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.7056683460237844
160,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.7009441436460982
165,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.7892162853285584
170,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.6771153865010501
175,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.6395776802275152
180,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.8534879832123962
185,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.7701432281796715
190,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.948266048635176
195,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.8593968202402801
200,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.8563717635731892
205,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.8553843415630417
210,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.9279351896790705
215,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.9449720010706587
220,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.9554964586527185
225,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.9044885230758634
230,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.8547072833754671
235,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.9056040489033504
240,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.918815203865856
245,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.9134769472142829
250,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.944619241792558
255,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.9192518989157336
260,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,0.8818417927956638
265,ring,corr,0.01,0.0,0.1,4.9239305202155865,0.7007106306306305,10,1.0140445273851841
