Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,-1.0
0,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.36261364758784864
5,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.9964554086382279
10,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.9907321958355414
15,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.88659139405941
20,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.8284744192485541
25,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.9415556309705636
30,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.7043981249507513
35,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.6702070157685615
40,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.6300473956208816
45,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.6489098368249564
50,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.6096748143569811
55,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.6977934464814847
60,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.6783014471476415
65,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.5731188880873817
70,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.571387893812882
75,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.5238644179949145
80,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.5986698414039107
85,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.5784789930569835
90,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.559645557761431
95,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.5286750810067281
100,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.5459413437566294
105,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.5203853429955757
110,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.5086120442277361
115,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.5561889156203372
120,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.5333317074610917
125,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.5786981224439155
130,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.5477343151243994
135,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.5569835571326215
140,grid,corr,0.01,0.5,17.683597883174166,1.5015999999999998,10,0.6173416224053456
