Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,-1.0
0,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,0.3820808520218295
5,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,4.5254392743592655
10,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,5.229543015149741
15,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,5.8060248469345375
20,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,6.040225631782244
25,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,6.24238303711078
30,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,6.220891395385336
35,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,7.433465953411262
40,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,7.568106363949823
45,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,7.980826611872911
50,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,8.917115418568258
55,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,9.095498557773428
60,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,10.251411645460207
65,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,10.494025236373654
70,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,11.296050462775547
75,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,11.967150302904574
80,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,12.248403164594745
85,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,13.530443979637733
90,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,14.384921819585601
95,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,14.471036639613331
100,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,15.444586146071986
105,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,16.411193411527588
110,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,16.69707226608997
115,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,16.964492951579462
120,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,17.15585061571771
125,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,17.72285990677441
130,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,18.232922980128436
135,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,18.655192854790748
140,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,19.150234930739792
145,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,19.35997865609147
150,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,20.363436742286172
155,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,20.507147657553855
160,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,21.534083557056217
165,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,21.940057109204375
170,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,21.750263119051464
175,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,22.503861116673946
180,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,22.514567581474857
185,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,23.444503254534208
190,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,23.726731343319837
195,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,24.33485270068581
200,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,24.226132976322265
205,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,24.515835320604754
210,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,25.032836486018443
215,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,25.269232514974572
220,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,25.89812237046758
225,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,25.84409306948714
230,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,25.970478944511367
235,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,26.726658029329023
240,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,26.490351339752287
245,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,26.686223600370184
250,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,26.73898273689142
255,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,26.76511057231914
260,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,27.813510505513904
265,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,27.578356393071804
270,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,27.89271226706618
275,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,28.055600350766007
280,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,28.171797755150912
285,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,28.325664302680106
290,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,28.396167990990566
295,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,28.32723313803399
300,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,28.336316394864916
305,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,28.762738405968314
310,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,29.082675510760772
315,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,29.15727460064963
320,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,29.029895631436606
325,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,29.420385211865973
330,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,29.698211996296624
335,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,30.354469089453595
340,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,30.297557433445455
345,grid,corr,0.05,0.5,8.422512731947712,5.205299999999999,10,30.296764996241357
