Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,grid,corr,0.1,1,16.067562750177174,10.911,10,-1.0
0,grid,corr,0.1,1,16.067562750177174,10.911,10,0.45473353491083424
5,grid,corr,0.1,1,16.067562750177174,10.911,10,19.5329035440102
10,grid,corr,0.1,1,16.067562750177174,10.911,10,21.518986317686668
15,grid,corr,0.1,1,16.067562750177174,10.911,10,23.784581436332438
20,grid,corr,0.1,1,16.067562750177174,10.911,10,25.183552717446744
25,grid,corr,0.1,1,16.067562750177174,10.911,10,25.802411970882172
30,grid,corr,0.1,1,16.067562750177174,10.911,10,27.06503330339519
35,grid,corr,0.1,1,16.067562750177174,10.911,10,28.647675064207682
40,grid,corr,0.1,1,16.067562750177174,10.911,10,29.716277984142046
45,grid,corr,0.1,1,16.067562750177174,10.911,10,30.705373009903408
50,grid,corr,0.1,1,16.067562750177174,10.911,10,31.698827969416236
55,grid,corr,0.1,1,16.067562750177174,10.911,10,32.387021171307815
60,grid,corr,0.1,1,16.067562750177174,10.911,10,32.98484142810236
65,grid,corr,0.1,1,16.067562750177174,10.911,10,33.57652231357068
70,grid,corr,0.1,1,16.067562750177174,10.911,10,33.712021759582115
75,grid,corr,0.1,1,16.067562750177174,10.911,10,34.03606817623266
80,grid,corr,0.1,1,16.067562750177174,10.911,10,34.44213886337061
85,grid,corr,0.1,1,16.067562750177174,10.911,10,33.82790331798035
90,grid,corr,0.1,1,16.067562750177174,10.911,10,34.23905490579192
95,grid,corr,0.1,1,16.067562750177174,10.911,10,34.32025281967396
100,grid,corr,0.1,1,16.067562750177174,10.911,10,34.43123048671339
105,grid,corr,0.1,1,16.067562750177174,10.911,10,34.77552202697258
110,grid,corr,0.1,1,16.067562750177174,10.911,10,34.64393581251456
115,grid,corr,0.1,1,16.067562750177174,10.911,10,34.70522615123497
120,grid,corr,0.1,1,16.067562750177174,10.911,10,34.78261572363733
125,grid,corr,0.1,1,16.067562750177174,10.911,10,35.20811946602133
130,grid,corr,0.1,1,16.067562750177174,10.911,10,34.921690760334506
135,grid,corr,0.1,1,16.067562750177174,10.911,10,35.356640362000284
140,grid,corr,0.1,1,16.067562750177174,10.911,10,35.28696994724134
145,grid,corr,0.1,1,16.067562750177174,10.911,10,35.73897916856187
150,grid,corr,0.1,1,16.067562750177174,10.911,10,35.339040561802555
155,grid,corr,0.1,1,16.067562750177174,10.911,10,35.66250377168285
160,grid,corr,0.1,1,16.067562750177174,10.911,10,35.698651214951894
165,grid,corr,0.1,1,16.067562750177174,10.911,10,35.37603904976129
170,grid,corr,0.1,1,16.067562750177174,10.911,10,35.63167662085358
175,grid,corr,0.1,1,16.067562750177174,10.911,10,35.74638203696058
180,grid,corr,0.1,1,16.067562750177174,10.911,10,35.86527346392892
185,grid,corr,0.1,1,16.067562750177174,10.911,10,35.914892024156494
190,grid,corr,0.1,1,16.067562750177174,10.911,10,35.99081773343335
195,grid,corr,0.1,1,16.067562750177174,10.911,10,35.85079806077093
200,grid,corr,0.1,1,16.067562750177174,10.911,10,36.09113387544863
205,grid,corr,0.1,1,16.067562750177174,10.911,10,36.08475366954996
210,grid,corr,0.1,1,16.067562750177174,10.911,10,35.90115847455167
215,grid,corr,0.1,1,16.067562750177174,10.911,10,35.70134823696613
220,grid,corr,0.1,1,16.067562750177174,10.911,10,35.87673821486805
225,grid,corr,0.1,1,16.067562750177174,10.911,10,35.813611249534006
230,grid,corr,0.1,1,16.067562750177174,10.911,10,35.856736163916985
235,grid,corr,0.1,1,16.067562750177174,10.911,10,35.45228175751785
240,grid,corr,0.1,1,16.067562750177174,10.911,10,35.8394540042656
245,grid,corr,0.1,1,16.067562750177174,10.911,10,35.98992228873476
250,grid,corr,0.1,1,16.067562750177174,10.911,10,35.902008679917486
255,grid,corr,0.1,1,16.067562750177174,10.911,10,35.61335676174957
260,grid,corr,0.1,1,16.067562750177174,10.911,10,35.84315119557327
265,grid,corr,0.1,1,16.067562750177174,10.911,10,35.757271132932225
270,grid,corr,0.1,1,16.067562750177174,10.911,10,35.73204116038563
275,grid,corr,0.1,1,16.067562750177174,10.911,10,35.710319978934
280,grid,corr,0.1,1,16.067562750177174,10.911,10,35.55787806548053
285,grid,corr,0.1,1,16.067562750177174,10.911,10,35.512502244269214
290,grid,corr,0.1,1,16.067562750177174,10.911,10,35.76396648825092
295,grid,corr,0.1,1,16.067562750177174,10.911,10,35.86451070410492
300,grid,corr,0.1,1,16.067562750177174,10.911,10,35.58146217587269
305,grid,corr,0.1,1,16.067562750177174,10.911,10,35.775274701398274
310,grid,corr,0.1,1,16.067562750177174,10.911,10,35.6440113270769
315,grid,corr,0.1,1,16.067562750177174,10.911,10,35.43141395749526
320,grid,corr,0.1,1,16.067562750177174,10.911,10,35.734466726619445
325,grid,corr,0.1,1,16.067562750177174,10.911,10,35.41283561413766
330,grid,corr,0.1,1,16.067562750177174,10.911,10,35.64365873355164
335,grid,corr,0.1,1,16.067562750177174,10.911,10,35.09196354918319
340,grid,corr,0.1,1,16.067562750177174,10.911,10,35.139343405435184
345,grid,corr,0.1,1,16.067562750177174,10.911,10,35.35662205985839
350,grid,corr,0.1,1,16.067562750177174,10.911,10,35.28815565737594
355,grid,corr,0.1,1,16.067562750177174,10.911,10,35.36413268106041
360,grid,corr,0.1,1,16.067562750177174,10.911,10,35.3624420928922
365,grid,corr,0.1,1,16.067562750177174,10.911,10,34.99889190151147
370,grid,corr,0.1,1,16.067562750177174,10.911,10,35.27331016169193
