Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,grid,corr,0.01,1,23.272714312571182,14.8149,10,-1.0
0,grid,corr,0.01,1,23.272714312571182,14.8149,10,0.40631693278620573
5,grid,corr,0.01,1,23.272714312571182,14.8149,10,2.0049859155902885
10,grid,corr,0.01,1,23.272714312571182,14.8149,10,2.263781118068704
15,grid,corr,0.01,1,23.272714312571182,14.8149,10,2.702835725698687
20,grid,corr,0.01,1,23.272714312571182,14.8149,10,2.9505365454204964
25,grid,corr,0.01,1,23.272714312571182,14.8149,10,3.4024501588563396
30,grid,corr,0.01,1,23.272714312571182,14.8149,10,3.66402361367147
35,grid,corr,0.01,1,23.272714312571182,14.8149,10,4.204844942424794
40,grid,corr,0.01,1,23.272714312571182,14.8149,10,4.433144603330743
45,grid,corr,0.01,1,23.272714312571182,14.8149,10,4.8239157575080736
50,grid,corr,0.01,1,23.272714312571182,14.8149,10,5.22137166638063
55,grid,corr,0.01,1,23.272714312571182,14.8149,10,5.580861222990488
60,grid,corr,0.01,1,23.272714312571182,14.8149,10,5.870851432153058
65,grid,corr,0.01,1,23.272714312571182,14.8149,10,6.43205369299863
70,grid,corr,0.01,1,23.272714312571182,14.8149,10,6.660103061867693
75,grid,corr,0.01,1,23.272714312571182,14.8149,10,7.05929563101154
80,grid,corr,0.01,1,23.272714312571182,14.8149,10,7.316821620314184
85,grid,corr,0.01,1,23.272714312571182,14.8149,10,7.665199018566112
90,grid,corr,0.01,1,23.272714312571182,14.8149,10,7.925766482342241
95,grid,corr,0.01,1,23.272714312571182,14.8149,10,8.676379909285291
100,grid,corr,0.01,1,23.272714312571182,14.8149,10,8.931323612998042
105,grid,corr,0.01,1,23.272714312571182,14.8149,10,9.293530449847399
110,grid,corr,0.01,1,23.272714312571182,14.8149,10,9.784378912598507
115,grid,corr,0.01,1,23.272714312571182,14.8149,10,10.10656109842348
120,grid,corr,0.01,1,23.272714312571182,14.8149,10,10.7004402649028
125,grid,corr,0.01,1,23.272714312571182,14.8149,10,11.090551026113712
130,grid,corr,0.01,1,23.272714312571182,14.8149,10,11.449517911794754
135,grid,corr,0.01,1,23.272714312571182,14.8149,10,11.715876007108228
140,grid,corr,0.01,1,23.272714312571182,14.8149,10,12.07668899264691
145,grid,corr,0.01,1,23.272714312571182,14.8149,10,12.1046011660541
150,grid,corr,0.01,1,23.272714312571182,14.8149,10,12.88990344491126
155,grid,corr,0.01,1,23.272714312571182,14.8149,10,13.360382789692913
160,grid,corr,0.01,1,23.272714312571182,14.8149,10,13.37117674623018
165,grid,corr,0.01,1,23.272714312571182,14.8149,10,13.902044148067144
170,grid,corr,0.01,1,23.272714312571182,14.8149,10,14.221045702496102
175,grid,corr,0.01,1,23.272714312571182,14.8149,10,14.220151833861792
180,grid,corr,0.01,1,23.272714312571182,14.8149,10,14.465615349110408
185,grid,corr,0.01,1,23.272714312571182,14.8149,10,15.158422129826556
190,grid,corr,0.01,1,23.272714312571182,14.8149,10,15.679174518843988
195,grid,corr,0.01,1,23.272714312571182,14.8149,10,15.777967156000605
200,grid,corr,0.01,1,23.272714312571182,14.8149,10,16.44220972033094
205,grid,corr,0.01,1,23.272714312571182,14.8149,10,16.757314800880028
210,grid,corr,0.01,1,23.272714312571182,14.8149,10,17.30940795106895
215,grid,corr,0.01,1,23.272714312571182,14.8149,10,17.516779020862753
220,grid,corr,0.01,1,23.272714312571182,14.8149,10,18.078816314729426
225,grid,corr,0.01,1,23.272714312571182,14.8149,10,18.05634818179446
230,grid,corr,0.01,1,23.272714312571182,14.8149,10,18.86297475654996
235,grid,corr,0.01,1,23.272714312571182,14.8149,10,19.16079658210636
240,grid,corr,0.01,1,23.272714312571182,14.8149,10,18.770161224245864
245,grid,corr,0.01,1,23.272714312571182,14.8149,10,19.677538332599347
250,grid,corr,0.01,1,23.272714312571182,14.8149,10,20.021746069185067
255,grid,corr,0.01,1,23.272714312571182,14.8149,10,20.464653071075123
260,grid,corr,0.01,1,23.272714312571182,14.8149,10,20.722305502425613
265,grid,corr,0.01,1,23.272714312571182,14.8149,10,21.301425617382463
270,grid,corr,0.01,1,23.272714312571182,14.8149,10,21.291760953547968
275,grid,corr,0.01,1,23.272714312571182,14.8149,10,21.833618913165598
280,grid,corr,0.01,1,23.272714312571182,14.8149,10,21.99809525059486
285,grid,corr,0.01,1,23.272714312571182,14.8149,10,22.265133825854708
290,grid,corr,0.01,1,23.272714312571182,14.8149,10,22.158814008730566
295,grid,corr,0.01,1,23.272714312571182,14.8149,10,22.933072425514137
300,grid,corr,0.01,1,23.272714312571182,14.8149,10,22.522008727502005
305,grid,corr,0.01,1,23.272714312571182,14.8149,10,23.124691648769815
310,grid,corr,0.01,1,23.272714312571182,14.8149,10,23.599164724091995
315,grid,corr,0.01,1,23.272714312571182,14.8149,10,23.283250789936265
320,grid,corr,0.01,1,23.272714312571182,14.8149,10,23.597586922362265
325,grid,corr,0.01,1,23.272714312571182,14.8149,10,24.163862417955173
330,grid,corr,0.01,1,23.272714312571182,14.8149,10,23.750357915301713
335,grid,corr,0.01,1,23.272714312571182,14.8149,10,24.57430701181196
340,grid,corr,0.01,1,23.272714312571182,14.8149,10,24.55683798619408
345,grid,corr,0.01,1,23.272714312571182,14.8149,10,24.544684093387268
350,grid,corr,0.01,1,23.272714312571182,14.8149,10,24.483373456065156
355,grid,corr,0.01,1,23.272714312571182,14.8149,10,24.741073203906787
360,grid,corr,0.01,1,23.272714312571182,14.8149,10,24.93155455834267
365,grid,corr,0.01,1,23.272714312571182,14.8149,10,24.969015457787616
370,grid,corr,0.01,1,23.272714312571182,14.8149,10,24.674859680972006
