Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,grid,corr,0.1,1,13.476020371116341,75.0751,10,-1.0
0,grid,corr,0.1,1,13.476020371116341,75.0751,10,0.33163046566060705
5,grid,corr,0.1,1,13.476020371116341,75.0751,10,30.953069609393633
10,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.04703943608926
15,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.20531723687632
20,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.43377981587191
25,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.35266936741888
30,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.36862971648388
35,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.317615021456895
40,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.40921498348375
45,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.47677370096269
50,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.42146479982496
55,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.5478211817116
60,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.440444969986146
65,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.443113092237
70,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.47356507118197
75,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.554639008335826
80,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.50255109261866
85,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.47715435209731
90,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.479332365568006
95,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.553999356596464
100,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.48479042348889
105,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.58782429559911
110,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.58072029823828
115,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.66893413460351
120,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.71182300584385
125,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.560596994214215
130,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.52732209140849
135,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.54219919599138
140,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.690742041023526
145,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.558221574309556
150,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.548902178687875
155,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.516503386913364
160,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.65235374539166
165,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.49173012370789
170,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.74099511268418
175,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.63016509875748
180,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.72095997508826
185,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.58447904212088
190,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.66192115156484
195,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.756175269519716
200,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.78253463189889
205,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.52779120192995
210,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.58879516752181
215,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.62054261557334
220,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.7048302213749
225,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.65532808475283
230,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.6686730819022
235,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.764029247400025
240,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.6509466523083
245,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.68637648707858
250,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.66298466849461
255,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.70136619247167
260,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.62984638576763
265,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.60234196089306
270,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.573927439284155
275,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.56803295217678
280,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.531309175264276
285,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.63707714304771
290,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.63264524347014
295,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.60019004219368
300,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.55643585239114
305,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.54548654078328
310,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.50387547671936
315,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.67571047132962
320,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.547322929212264
325,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.56146504791017
330,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.67256069323364
335,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.64367079251754
340,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.52459518069697
345,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.597058245912805
350,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.57536076519383
355,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.66043842421916
360,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.630876826283185
365,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.522742517765224
370,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.51622593165273
375,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.66128422441805
380,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.61237011558829
385,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.56204438935816
390,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.658305830949445
395,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.675719063235725
400,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.635427619273436
405,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.592371662239536
410,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.66181841391049
415,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.5807242069609
420,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.5789888162491
425,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.612201680673415
430,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.5544147979388
435,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.6549806633136
440,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.55819990024769
445,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.641396051466415
450,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.5666173753642
455,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.64835482360702
460,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.66340945780205
465,grid,corr,0.1,1,13.476020371116341,75.0751,10,32.62129651877738
