Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,grid,corr,0.01,1,16.067562750177174,10.911,10,-1.0
0,grid,corr,0.01,1,16.067562750177174,10.911,10,0.38087896508760055
5,grid,corr,0.01,1,16.067562750177174,10.911,10,1.8411818476407054
10,grid,corr,0.01,1,16.067562750177174,10.911,10,2.143780226879309
15,grid,corr,0.01,1,16.067562750177174,10.911,10,2.129104006995457
20,grid,corr,0.01,1,16.067562750177174,10.911,10,2.2571209404871913
25,grid,corr,0.01,1,16.067562750177174,10.911,10,2.6040876480389894
30,grid,corr,0.01,1,16.067562750177174,10.911,10,3.260288915978514
35,grid,corr,0.01,1,16.067562750177174,10.911,10,3.3558952875512027
40,grid,corr,0.01,1,16.067562750177174,10.911,10,3.9568636745612373
45,grid,corr,0.01,1,16.067562750177174,10.911,10,4.618402873638961
50,grid,corr,0.01,1,16.067562750177174,10.911,10,5.509096579546901
55,grid,corr,0.01,1,16.067562750177174,10.911,10,6.776719875200989
60,grid,corr,0.01,1,16.067562750177174,10.911,10,7.623873500755651
65,grid,corr,0.01,1,16.067562750177174,10.911,10,8.312134213607438
70,grid,corr,0.01,1,16.067562750177174,10.911,10,9.830536010919396
75,grid,corr,0.01,1,16.067562750177174,10.911,10,11.634988269113578
80,grid,corr,0.01,1,16.067562750177174,10.911,10,12.270093373409857
85,grid,corr,0.01,1,16.067562750177174,10.911,10,14.281407111847342
90,grid,corr,0.01,1,16.067562750177174,10.911,10,15.67624863095944
95,grid,corr,0.01,1,16.067562750177174,10.911,10,16.922737826659404
100,grid,corr,0.01,1,16.067562750177174,10.911,10,18.640033109427645
105,grid,corr,0.01,1,16.067562750177174,10.911,10,19.49573705579106
110,grid,corr,0.01,1,16.067562750177174,10.911,10,20.766362357643594
115,grid,corr,0.01,1,16.067562750177174,10.911,10,22.118102385165535
120,grid,corr,0.01,1,16.067562750177174,10.911,10,23.069897849201155
125,grid,corr,0.01,1,16.067562750177174,10.911,10,23.453331765645345
130,grid,corr,0.01,1,16.067562750177174,10.911,10,25.1785765706173
135,grid,corr,0.01,1,16.067562750177174,10.911,10,26.18790797509667
140,grid,corr,0.01,1,16.067562750177174,10.911,10,27.47616032343308
145,grid,corr,0.01,1,16.067562750177174,10.911,10,27.838527695325258
150,grid,corr,0.01,1,16.067562750177174,10.911,10,29.644204601562436
155,grid,corr,0.01,1,16.067562750177174,10.911,10,30.68394490193271
160,grid,corr,0.01,1,16.067562750177174,10.911,10,30.858842419333016
165,grid,corr,0.01,1,16.067562750177174,10.911,10,32.38534659287286
170,grid,corr,0.01,1,16.067562750177174,10.911,10,32.44412769417109
175,grid,corr,0.01,1,16.067562750177174,10.911,10,32.72282645692423
180,grid,corr,0.01,1,16.067562750177174,10.911,10,34.19579589419889
185,grid,corr,0.01,1,16.067562750177174,10.911,10,35.15670315881608
190,grid,corr,0.01,1,16.067562750177174,10.911,10,34.653610092856376
195,grid,corr,0.01,1,16.067562750177174,10.911,10,34.31043223941493
200,grid,corr,0.01,1,16.067562750177174,10.911,10,35.410338819297166
205,grid,corr,0.01,1,16.067562750177174,10.911,10,35.93510148221869
210,grid,corr,0.01,1,16.067562750177174,10.911,10,37.369384181568954
215,grid,corr,0.01,1,16.067562750177174,10.911,10,37.790195678272504
220,grid,corr,0.01,1,16.067562750177174,10.911,10,38.590437012907294
225,grid,corr,0.01,1,16.067562750177174,10.911,10,38.7969259804976
230,grid,corr,0.01,1,16.067562750177174,10.911,10,38.91095600313073
235,grid,corr,0.01,1,16.067562750177174,10.911,10,39.66731297394166
240,grid,corr,0.01,1,16.067562750177174,10.911,10,41.29719911995598
245,grid,corr,0.01,1,16.067562750177174,10.911,10,42.48268823061028
250,grid,corr,0.01,1,16.067562750177174,10.911,10,43.72590805924275
255,grid,corr,0.01,1,16.067562750177174,10.911,10,44.16614088671413
260,grid,corr,0.01,1,16.067562750177174,10.911,10,44.64570232427832
265,grid,corr,0.01,1,16.067562750177174,10.911,10,44.921983749586786
270,grid,corr,0.01,1,16.067562750177174,10.911,10,45.60034858128153
275,grid,corr,0.01,1,16.067562750177174,10.911,10,45.81099578227927
280,grid,corr,0.01,1,16.067562750177174,10.911,10,45.962386086599146
285,grid,corr,0.01,1,16.067562750177174,10.911,10,45.90447257637684
290,grid,corr,0.01,1,16.067562750177174,10.911,10,46.30411963238031
295,grid,corr,0.01,1,16.067562750177174,10.911,10,46.433687776492306
300,grid,corr,0.01,1,16.067562750177174,10.911,10,46.439770062866515
305,grid,corr,0.01,1,16.067562750177174,10.911,10,46.74608088258196
310,grid,corr,0.01,1,16.067562750177174,10.911,10,47.03438991098166
315,grid,corr,0.01,1,16.067562750177174,10.911,10,47.41103222264845
320,grid,corr,0.01,1,16.067562750177174,10.911,10,47.57816604916551
325,grid,corr,0.01,1,16.067562750177174,10.911,10,47.51434004786847
330,grid,corr,0.01,1,16.067562750177174,10.911,10,47.78080813139667
335,grid,corr,0.01,1,16.067562750177174,10.911,10,47.85159884818366
340,grid,corr,0.01,1,16.067562750177174,10.911,10,48.59960039287602
345,grid,corr,0.01,1,16.067562750177174,10.911,10,48.06478180545555
350,grid,corr,0.01,1,16.067562750177174,10.911,10,48.488582281294995
355,grid,corr,0.01,1,16.067562750177174,10.911,10,48.34696861260188
360,grid,corr,0.01,1,16.067562750177174,10.911,10,48.515516036994846
365,grid,corr,0.01,1,16.067562750177174,10.911,10,49.214022847805516
370,grid,corr,0.01,1,16.067562750177174,10.911,10,48.97614538648407
375,grid,corr,0.01,1,16.067562750177174,10.911,10,49.081222082514316
380,grid,corr,0.01,1,16.067562750177174,10.911,10,49.37952635711804
385,grid,corr,0.01,1,16.067562750177174,10.911,10,49.5613790592949
390,grid,corr,0.01,1,16.067562750177174,10.911,10,49.69636239874404
395,grid,corr,0.01,1,16.067562750177174,10.911,10,49.73065421534832
400,grid,corr,0.01,1,16.067562750177174,10.911,10,49.99552691705987
405,grid,corr,0.01,1,16.067562750177174,10.911,10,50.06630934302963
410,grid,corr,0.01,1,16.067562750177174,10.911,10,50.88100366593512
415,grid,corr,0.01,1,16.067562750177174,10.911,10,50.813514841693795
420,grid,corr,0.01,1,16.067562750177174,10.911,10,51.1019994106803
425,grid,corr,0.01,1,16.067562750177174,10.911,10,51.0063394288441
430,grid,corr,0.01,1,16.067562750177174,10.911,10,51.055410666944745
435,grid,corr,0.01,1,16.067562750177174,10.911,10,51.66004275580678
440,grid,corr,0.01,1,16.067562750177174,10.911,10,51.171012724945356
445,grid,corr,0.01,1,16.067562750177174,10.911,10,51.761465030485745
450,grid,corr,0.01,1,16.067562750177174,10.911,10,51.62729476999209
455,grid,corr,0.01,1,16.067562750177174,10.911,10,51.899468584496496
460,grid,corr,0.01,1,16.067562750177174,10.911,10,52.09946186596146
465,grid,corr,0.01,1,16.067562750177174,10.911,10,52.15867688428397
470,grid,corr,0.01,1,16.067562750177174,10.911,10,52.32371437706755
475,grid,corr,0.01,1,16.067562750177174,10.911,10,52.181744617734346
480,grid,corr,0.01,1,16.067562750177174,10.911,10,52.50940904555839
485,grid,corr,0.01,1,16.067562750177174,10.911,10,52.45020069413032
490,grid,corr,0.01,1,16.067562750177174,10.911,10,52.73095607321673
495,grid,corr,0.01,1,16.067562750177174,10.911,10,52.99543070209098
500,grid,corr,0.01,1,16.067562750177174,10.911,10,52.989982759343626
