Step,topology,method,lr,clip,momentum,sigma,sigma-cor,epsilon,loss
0,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39136267509587397
5,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3936708265295442
10,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3938224080574917
15,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3934553830046741
20,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3928620687525557
25,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3927504940619022
30,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3924840203019464
35,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39283774069997146
40,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39217272310572815
45,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3919519602336856
50,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3916659257277936
55,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39174434482247555
60,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3911517317873725
65,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39174387326768745
70,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39228918441371163
75,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3921540640780924
80,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39221586854727497
85,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39236556319883265
90,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3919556434105509
95,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39214862220370594
100,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3923879217495033
105,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39214011700238527
110,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3922809539611005
115,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3927721793755078
120,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3930997147522939
125,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39411470349838573
130,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39435920351914155
135,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39546629037907965
140,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3953500650808782
145,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39506605716700316
150,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3961108082659074
155,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3961803260830863
160,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3958814073239
165,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3957823258362353
170,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3949537758121947
175,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3961974413044471
180,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3962823329211922
185,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39647506001765875
190,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3977669885240056
195,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39783643368108135
200,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3976212470228552
205,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3976333308694646
210,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3977961005041517
215,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39840844830711875
220,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3979663570382135
225,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3984648420471931
230,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3993496705227325
235,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3993721707832677
240,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3992390950633711
245,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39873519771776433
250,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3992725924394752
255,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39913808829390396
260,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39827237881249145
265,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3992399985891698
270,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3998884151397101
275,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3997215946376417
280,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3996596033106352
285,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.4004579365278963
290,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.40033151155920155
295,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.40043232307865695
300,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.40034662125478226
305,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.40053361590859693
310,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.40074024732183944
315,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.4002664590973789
320,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.4003282494778072
325,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.4005584867179952
330,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.40026824529967553
335,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39933166760078587
340,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39927167154931875
345,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.4003677353963395
350,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39981586248044576
355,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39983826422294033
360,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39968377586712367
365,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3999235470714244
370,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3994034319071519
375,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39938762848943243
380,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39983934024382706
385,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.40015884508481103
390,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.4001523682900876
395,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.4001009698218163
400,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.40074267104685624
405,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39970720143763017
410,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3997046957463857
415,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39948089096927
420,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3995759410711621
425,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3997532698441355
430,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3991859914392373
435,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39916171396828815
440,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39882559987693456
445,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39877120644396624
450,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3986769400546668
455,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39917171869442114
460,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3991974068592382
465,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3994645218756585
470,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39959348457528965
475,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3987360398134622
480,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39930062323022064
485,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.399440864667414
490,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39925632659270494
495,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3994140201353501
500,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3990062373183606
505,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3991058360613735
510,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.40019900115418594
515,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39959170095881247
520,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39902144091535063
525,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39960610590309686
530,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.40011128481759894
535,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3989976589949593
540,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39903459458882795
545,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39867243187368206
550,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3989281468883793
555,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39917032816578346
560,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3994030380725947
565,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3993369116494402
570,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3992134221119997
575,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3994195388328342
580,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39902998380547416
585,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39938672643714257
590,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39933559997151047
595,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39868836657968953
600,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39847125248438153
605,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3979023094715637
610,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39672606802526644
615,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39684686271677794
620,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39708242677214745
625,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39734548562581185
630,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39749438731226727
635,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3978776344720504
640,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39752008857470655
645,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39743198046987704
650,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3976230657650103
655,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39823999161117096
660,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39803082717374627
665,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39782772815192113
670,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.398371210885886
675,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3981500274316977
680,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3984424039749871
685,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39899095010346575
690,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39857395310914534
695,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3991347854456039
700,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.40040248213339014
705,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39940969987486363
710,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39870987559836246
715,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3988395395617186
720,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39838322140319726
725,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39900885227663496
730,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3990082266692325
735,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39973463337226023
740,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.4000271858787007
745,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39977317969343196
750,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3999374958185957
755,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3998475465923014
760,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39947865615921196
765,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.399423487792519
770,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3989196122837302
775,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3990814587979459
780,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39928320196086586
785,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.39891408686639807
790,grid,corr,0.001,0.01,0.0,1.0657359156335793,0.08555438883317211,7,0.3992841019916734
