Step,topology,method,lr,clip,momentum,sigma,sigma-cor,epsilon,loss
0,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39136267509587397
5,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39172410485390574
10,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.3919529053751407
15,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39179200333269604
20,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.3915974498991245
25,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.3915588800682437
30,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39139501713525515
35,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.3917802665890495
40,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.3914385511931381
45,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.3913316561369288
50,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.3914570105060555
55,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.3916762733860516
60,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.3912790474914414
65,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39147088585163514
70,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.3915855169111634
75,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.3913682942166272
80,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39147521279069963
85,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39167536406572157
90,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.3914670650107105
95,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39138603319475485
100,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39141846881768994
105,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.3915241192446358
110,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39153458079869563
115,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.391559447300163
120,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39151903517637343
125,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39165595469847436
130,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39149131663898773
135,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39207088957016567
140,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.391795694077984
145,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39167101724007736
150,centralized,cdp,0.05,0.0001,0.0,0.003728340058908683,0,5,0.39206671979703767
