Step,topology,method,lr,clip,momentum,sigma,sigma-cor,epsilon,loss
0,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39136267509587397
5,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39336605437206107
10,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3933774861322834
15,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3928556276184588
20,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39209333225957244
25,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39183983532262234
30,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3914385202729208
35,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39164545421513264
40,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39083479992626624
45,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3904557638032101
50,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.38998888575924384
55,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3899257754678178
60,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3891911480928557
65,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3896894203548561
70,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39016229073575315
75,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3899117298166398
80,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.38981826126438923
85,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.38986210760945106
90,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3892729276859299
95,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.38937114830557373
100,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3895265232146615
105,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.38909884980558695
110,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3891216675584346
115,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3895419782430186
120,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.389771085973054
125,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3907466224235161
130,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39088420904958077
135,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.391908230014555
140,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3916738945687922
145,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39127685015158875
150,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39222107993465516
155,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.392204971531424
160,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3917441256971409
165,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39152225689757436
170,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39049104523533473
175,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3916496474360509
180,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3916542189097495
185,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3917384062396476
190,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3929358656470914
195,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3928866566058177
200,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3925394906170592
205,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39243845184037474
210,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3924762496569525
215,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39301747383081476
220,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3924491538696534
225,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39283114473697545
230,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3935799369540097
235,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39350987641066226
240,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3932613813964202
245,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3925903246028155
250,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39307757964313883
255,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3927437024804755
260,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3916815041773297
265,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3926163130965311
270,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39318704498892176
275,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39287313973246274
280,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39266857289207013
285,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3933397246631729
290,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39313703079920703
295,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3930554597025102
300,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3928613427289732
305,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.392973659421477
310,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3930716073072421
315,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39237685868197036
320,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39233861363223665
325,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3925138364858055
330,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3920693239735128
335,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.39094206462556613
340,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3907081360475144
345,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3916799954818304
350,grid,corr,0.005,0.01,0.0,0.23300310237402622,0.16158955111962522,25,0.3910362317748107
