,topology,lr,clip,momentum,sigma,sigma-cor,T,loss
46,grid,0.05,0.1,0.0,2.330031023740262,1.6158955111962523,5000,0.5371183118550641
47,grid,0.05,0.1,0.0,3.7164957651394266,0.2937126323193659,5000,1.3471226568745507
48,grid,0.1,0.0001,0.0,0.0010013356465660632,0.004723025276556935,5000,0.3616842964904601
49,grid,0.1,0.0001,0.0,0.002330031023740262,0.0016158955111962522,5000,0.3627961327600756
50,grid,0.1,0.0001,0.0,0.0037164957651394264,0.00029371263231936593,5000,0.3639714675425015
51,grid,0.1,0.001,0.0,0.010013356465660631,0.047230252765569344,5000,0.22071069237264482
52,grid,0.1,0.001,0.0,0.023300310237402623,0.01615895511196252,5000,0.22576287455355462
53,grid,0.1,0.001,0.0,0.03716495765139427,0.0029371263231936593,5000,0.23212602030683316
54,grid,0.1,0.01,0.0,0.10013356465660632,0.47230252765569347,5000,0.05746133718032015
55,grid,0.1,0.01,0.0,0.23300310237402622,0.16158955111962522,5000,0.10329581459211631
56,grid,0.1,0.01,0.0,0.37164957651394265,0.029371263231936593,5000,0.19344876648497
57,grid,0.1,0.1,0.0,1.0013356465660632,4.723025276556935,5000,0.2319442180294695
58,grid,0.1,0.1,0.0,2.330031023740262,1.6158955111962523,5000,1.4539633438414954
59,grid,0.1,0.1,0.0,3.7164957651394266,0.2937126323193659,5000,6.002252148138644
