,topology,lr,clip,sigma,sigma-cor,T,accuracy
0,ring,0.05,0.1,0.001176646980129979,0,3000,0.7297358974358975
1,ring,0.05,1.0,0.011766469801299794,0,3000,0.8960307692307692
2,ring,0.05,10.0,0.11766469801299793,0,3000,0.9101025641025641
3,ring,0.1,0.1,0.001176646980129979,0,3000,0.8017564102564102
4,ring,0.1,1.0,0.011766469801299794,0,3000,0.9044794871794875
5,ring,0.1,10.0,0.11766469801299793,0,3000,0.8982205128205129
