Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,-1.0
0,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,0.3229816805273893
5,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,0.6573414901616955
10,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,0.7299319077458571
15,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,0.828076351908691
20,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,0.9368565286437874
25,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,1.0749505746795327
30,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,1.216518407153588
35,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,1.3335638368053369
40,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,1.467819167897705
45,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,1.5946024393110325
50,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,1.7130715655492423
55,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,1.8217889250939217
60,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,1.9141245413063381
65,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,2.039053036650286
70,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,2.1276992736045353
75,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,2.2527826990131725
80,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,2.3469128790554223
85,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,2.440223001673022
90,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,2.5811615880345604
95,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,2.715159078230187
100,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,2.8378509847631386
105,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,2.9814515785348794
110,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,3.0645897147987315
115,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,3.2425837434033324
120,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,3.351220385672037
125,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,3.5209456187995176
130,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,3.6684161633077736
135,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,3.7783824205671968
140,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,3.9913347876968785
145,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,4.119910342642518
150,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,4.299941158909387
155,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,4.483897934695276
160,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,4.684334725439003
165,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,4.878540175008301
170,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,5.0332378288271515
175,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,5.192794811088755
180,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,5.452671500135765
185,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,5.5568584524294495
190,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,5.744430045231792
195,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,6.000566902895747
200,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,6.332859572309161
205,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,6.497374942328902
210,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,6.746344475925714
215,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,6.931295951139194
220,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,7.067610188851736
225,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,7.287439786959673
230,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,7.441191839258861
235,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,7.7047501470600706
240,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,7.997795375109114
245,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,8.166751601457138
250,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,8.374326824649176
255,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,8.826037524463711
260,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,9.045113760464314
265,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,9.272607771516206
270,ring,corr,0.01,0.0,0.05,0.6738010185558171,6.206215585585586,10,9.441634043755455
