Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,-1.0
0,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.4100315306703557
5,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.41419934479417264
10,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.418924137307049
15,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.42040998773368776
20,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.42412694159232
25,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.4248373851264774
30,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.42632442640049917
35,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.42811828392371076
40,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.4280915432004674
45,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.4299340201555334
50,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.4307365276519478
55,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.43098478752328095
60,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.43279943878298843
65,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.43232980715988556
70,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.43376304928489784
75,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.43490489623578743
80,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.4349898296903123
85,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.43608543314578574
90,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.43497099309230025
95,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.434391068866122
100,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.4361227734140837
105,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.4378520434775549
110,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.4380650882878282
115,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.4406708596253551
120,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.44167487172925357
125,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.4418907321850446
130,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.4422444747920501
135,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.4409694160113694
140,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.4411788040233513
145,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.44188629068228025
150,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.44258795312355825
155,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.44253415057329504
160,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.44380394416911184
165,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.4446130275461634
170,ring,corr,0.005,0.0,0.005,0.20343607675627554,0.10011009009009009,10,0.444807731274415
