Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,-1.0
0,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,0.3512368251792618
5,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,17.66265496828065
10,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,23.33150431610985
15,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,24.986546388964726
20,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,25.664826687872644
25,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,26.28735561158766
30,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,26.48333711194955
35,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,26.745950990870647
40,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,26.713544470642137
45,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,26.839319526298663
50,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,26.942657548232738
55,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,26.9818098032218
60,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,27.135987621315707
65,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,26.929026534764095
70,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,27.070507697153655
75,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,26.88564390348038
80,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,27.090692010010354
85,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,27.511235733919133
90,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,27.636608446554227
95,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,27.897497216301925
100,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,28.295445961530156
105,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,28.084079378434694
110,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,28.3474062368837
115,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,28.418531915383742
120,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,28.376293396536035
125,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,28.9147107772882
130,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,29.102105914323264
135,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,29.539358054125916
140,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,29.523716683474984
145,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,29.644572940120156
150,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,30.145054229188307
155,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,30.340932919066223
160,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,30.29451983843697
165,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,30.37838585293209
170,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,30.653472339458542
175,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,30.937294330587186
180,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,30.853748349041673
185,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,31.179677514535822
190,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,31.414271461836467
195,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,31.590376582850908
200,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,31.473321390568884
205,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,31.852925959592184
210,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,32.19333015847642
215,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,32.52688874960659
220,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,32.56953634948806
225,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,33.049516891131624
230,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,33.008145573268855
235,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,33.08036475628455
240,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,33.25721400889036
245,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,33.05538211766391
250,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,33.18784798480002
255,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,33.722856252660705
260,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,33.78310675919486
265,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,33.64999891210774
270,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,33.806464367728886
275,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,34.01649733148282
280,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,34.02192421657912
285,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,33.94952946954434
290,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,33.95632760322879
295,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,33.89571947277922
300,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,34.39518822953198
305,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,34.26534376113581
310,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,34.502170818818705
315,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,34.360259830317844
320,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,34.48784477451669
325,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,34.61304650081086
330,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,34.587271967394756
335,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,34.847925944963784
340,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,34.9462066589086
345,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.02577287274879
350,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.015599008381926
355,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,34.77960792538213
360,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.10398790889624
365,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.016541946280675
370,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.027676492082406
375,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.31215040772474
380,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.0527171985468
385,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.05957255502167
390,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.041474364780015
395,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,34.99191140312672
400,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.59044688823472
405,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.45108103893251
410,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.51654454419475
415,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.791099577034984
420,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.68056603525365
425,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.79646304447339
430,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.45497453249071
435,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.67192838359186
440,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.85136755404534
445,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.821645860248815
450,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.772830050263714
455,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.758238235351676
460,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.755524310229156
465,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.04195334191329
470,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.588634525812516
475,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.85070392467775
480,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.959591866235264
485,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.76336743741996
490,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.590031814636724
495,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.76141645070462
500,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.037600731610034
505,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.79237310774539
510,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.74479904644856
515,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.955105888739496
520,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,35.88798703114973
525,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.036499812659436
530,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.358986821165615
535,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.25439976210395
540,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.420221378108714
545,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.343062291436276
550,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.34341399081528
555,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.289637329483185
560,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.55273633840751
565,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.52710014626309
570,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.69715747036206
575,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.50974761013176
580,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.7555618125258
585,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.676663786151025
590,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.71867570712285
595,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.1108018140531
600,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,36.8725365171414
605,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.132859498216085
610,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.05623311785222
615,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.47134185695312
620,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.18922895388195
625,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.298527844916386
630,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.28767141649673
635,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.49269010742437
640,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.69506139304704
645,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.62748414971067
650,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.2602315150222
655,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.3151824588004
660,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.68896583776979
665,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.97890648008537
670,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.003521094603826
675,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.05903109227494
680,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.948011272513284
685,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.85312907647485
690,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.039198467772415
695,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.56629154736454
700,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.724720822636826
705,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.53847172982395
710,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.74692696934802
715,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.70134199760056
720,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.876883128673306
725,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.90575209136054
730,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.10485580771974
735,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.99565613880434
740,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.003861934925354
745,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.04546147940397
750,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.206384363403956
755,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.212889983025235
760,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.504136929390405
765,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.33412512169038
770,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.72780482983607
775,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.360877933110906
780,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.19013323617265
785,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.36475138918734
790,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,37.9305255035148
795,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.20264638257271
800,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.44989514303003
805,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.738643650556405
810,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.604906991572975
815,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.8216822196305
820,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.68744146280841
825,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.71598800308515
830,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.56863137632902
835,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.649178459035966
840,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.703611451830234
845,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.61457226182388
850,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.55911995409297
855,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.68263242507706
860,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.79157113197917
865,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.841882763881884
870,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.870107651521195
875,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.01220243493351
880,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.82612181297807
885,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.112759078340915
890,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.9490576126227
895,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.05529127906241
900,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.90499140769635
905,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,38.738052284000396
910,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.04605727416203
915,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.05193687654283
920,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.1299948210934
925,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.20400076101145
930,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.16071549358954
935,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.1777037160492
940,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.249046969392936
945,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.22805237469037
950,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.180809961111855
955,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.258264929908336
960,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.338291820406035
965,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.15625233198972
970,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.09245045343157
975,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.19663091310155
980,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.13746095562937
985,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.45555104778011
990,ring,corr,0.1,0.0,0.5,15.67883139331805,18.718726846846845,10,39.44380731554848
