Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,-1.0
0,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.35997141208524797
5,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,3.717748201058418
10,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,14.367605110120165
15,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,23.20876673069855
20,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,28.794626268057343
25,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,33.52337252478317
30,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,37.55940830482379
35,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,38.93258350430527
40,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,38.21632381864556
45,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,38.26249132933047
50,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,37.296582463567276
55,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,35.560833454359454
60,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,36.36191223049578
65,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,35.12064638261965
70,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,34.82602730080504
75,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,34.24596610608557
80,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,35.03468510639008
85,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,34.754062295071314
90,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,33.30905675875105
95,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,32.592562508799816
100,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,31.989363049113145
105,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,32.57111608050421
110,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,32.52511165395249
115,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,31.5740317652962
120,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,31.546308939560948
125,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,30.730498669346858
130,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,30.878257089424416
135,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,30.921523846386886
140,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,30.71202295495927
145,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,30.255259350548897
150,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,30.024038958057464
155,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,30.30248940265211
160,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,30.535017003683976
165,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,30.730121271565263
170,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,30.186495691545332
175,ring,corr,0.5,0.0,0.01,0.3369005092779085,0.3003102702702703,10,29.315893417724034
