Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,-1.0
0,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,0.37619278287539104
5,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,34.95108331321405
10,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,45.51848117070401
15,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,49.3384689112032
20,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,50.53416578530066
25,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,50.60475431057179
30,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,51.50720122384272
35,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,50.82411694244479
40,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,50.91109541636822
45,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,50.33105839943528
50,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,50.45368765839033
55,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,48.75430787247961
60,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,47.80852461992296
65,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,47.019512919031854
70,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,46.880526627917654
75,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,46.46478538194383
80,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,46.623052307475476
85,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,44.809026601575255
90,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,44.507257847753735
95,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,44.91179218268834
100,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,45.391811710540324
105,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,44.22530283559692
110,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,44.41888138691111
115,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,44.00065173207503
120,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,43.92765433347834
125,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,43.69566270975827
130,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,43.11366294783734
135,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,42.83259676797878
140,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,42.3200396697263
145,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,42.4961271957801
150,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,42.156139711888805
155,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,42.44239191495588
160,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,41.416663018602634
165,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,41.876148673522
170,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,40.806085372991205
175,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,40.75772494468644
180,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,40.69283730345088
185,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,40.617377858080324
190,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,40.34503177938423
195,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,39.80918867873477
200,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,39.86313125356196
205,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,39.61894854243863
210,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,39.72932080102718
215,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,39.03345582282731
220,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,38.7819689315521
225,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,38.443835429615504
230,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,38.13547498722177
235,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,37.630616814602156
240,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,37.407763543235454
245,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,37.120130709450635
250,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,37.19070293919308
255,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,37.19475630114205
260,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,36.917459202296136
265,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,36.724701064568926
270,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,36.68121212245469
275,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,36.36960315180324
280,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,36.38942375052094
285,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,36.41559315538962
290,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,36.48877447856014
295,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,35.9565070734515
300,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,36.10501823221298
305,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,35.701134082535866
310,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,35.70091763874101
315,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,35.390440497187406
320,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,35.476907998325096
325,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,35.18306864973593
330,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,35.12430191124571
335,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,34.68829037268015
340,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,34.95001308856406
345,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,34.70955769198729
350,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,34.495435698204396
355,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.935494885059654
360,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,34.22424066712639
365,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,34.21566851437882
370,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,34.09184380329004
375,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.905345468542635
380,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.764933169475285
385,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.68862321944693
390,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.73537892265939
395,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.72187857038133
400,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.60018175838565
405,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.3895401754126
410,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.35904487463408
415,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.45989459198181
420,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.44035333951943
425,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.46497505492316
430,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,32.96346114816905
435,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.17784976126653
440,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.210568906926284
445,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.232380214594656
450,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.09454921910725
455,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,32.94149162242704
460,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,32.876104806173636
465,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,33.06089803527668
470,ring,corr,0.05,0.0,0.5,15.67883139331805,18.718726846846845,10,32.92041014708469
