Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,-1.0
0,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4040073307725148
5,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4061055131085276
10,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.40771829866162945
15,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4083970074767841
20,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.40875733359826294
25,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4088909400833639
30,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4087591787839989
35,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.40867875266280373
40,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4077061352043382
45,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4074487350402648
50,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4069576619951286
55,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4066278891748163
60,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4059609885454337
65,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4053202751302556
70,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4046059149851182
75,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4034655150050599
80,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.40280986977749866
85,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.40238917775307126
90,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4013164871817928
95,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4011662923299394
100,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.4008534631332419
105,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3996643298039342
110,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3992693002148596
115,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39843326343260144
120,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3978105900215675
125,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.396981160580983
130,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3963942485602323
135,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3960248353844774
140,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39509048023866156
145,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.3945360489692228
150,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39365932713295093
155,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39253944045970157
160,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39197470295099257
165,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39134807730191945
170,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39100976900726114
175,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.39044114241034544
180,ring,corr,0.01,0.0,0.001,0.014253483084834593,0.10011009009009009,10,0.38974367797629783
