Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,-1.0
0,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.41734476424627387
5,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.4672889088461599
10,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.4074732066742661
15,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.4823755697972457
20,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.39412041937457276
25,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.3906752990726162
30,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.4877967239330654
35,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.542722830399406
40,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.5477033232499837
45,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.4274423696391614
50,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.37933877963798257
55,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.46121980922192596
60,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.5942819679054608
65,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.6981148534611542
70,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.5364448513265917
75,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.5647980389549321
80,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.5703444229442753
85,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.465503983368843
90,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.4762191149494479
95,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.46157390878278126
100,ring,corr,0.005,0.0,0.5,25.008383957937056,3.103112792792793,10,0.5470059445101652
