Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,-1.0
0,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3853864314332679
5,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38524823881831316
10,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3857863148212035
15,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3847560575545118
20,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38556175932537085
25,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3856126322847131
30,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.385711497021344
35,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38560642090621433
40,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3848725039410089
45,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3856011526882537
50,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38476633748511513
55,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38495096089311653
60,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38497588742881483
65,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38475077954275194
70,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38471639823462933
75,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3849805083951061
80,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38537615927878865
85,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38512005627525514
90,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38426768274381573
95,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38493571388998593
100,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3845469028071431
105,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3844229271352644
110,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38425687362503114
115,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38514426509802824
120,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3848515454333651
125,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3856348094498503
130,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3858783621333156
135,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3844117286507155
140,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38509932429300864
145,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3843562122013754
150,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38451056661487204
155,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38453658393388157
160,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38511652350544323
165,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38481375969523324
170,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3842757499907442
175,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3835700413060259
180,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38417494974997446
185,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38334762417799173
190,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3831398487975417
195,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38308168026042055
200,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3831072527064213
205,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38346918882490955
210,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3822966319277782
215,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.382880179427461
220,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38218556516513413
225,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3822121303390261
230,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.382095424796691
235,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3829854076262984
240,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3831953400373658
245,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38292546234781755
250,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3821125844581609
255,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38223652710050127
260,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3822411771011158
265,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3820129633158855
270,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3827880508630004
275,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3821831883244182
280,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3822390633979129
285,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3823575861279006
290,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3818164553534529
295,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38240044217888547
300,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.382378957447128
305,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3823241918479946
310,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38226112501999987
315,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3821012584876635
320,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3812514763601571
325,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3817110763734579
330,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3820044434747216
335,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3821406026426626
340,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3824385045423274
345,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3823079647583597
350,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38173070900880324
355,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38212929241688753
360,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3817436316246049
365,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38149740256342013
370,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.381414591582769
375,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38137467607682995
380,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3817877249747582
385,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3820603076511453
390,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.382815824276854
395,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3823184969278781
400,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3819159410088474
405,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38158728295700295
410,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3822903677434347
415,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3811558675992013
420,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3813496398417874
425,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.381237385043804
430,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38200954158919775
435,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38220062417770795
440,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3812529002371817
445,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3820027726313001
450,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3817587390325472
455,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3825342958636997
460,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3817551408991292
465,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38153313998823846
470,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3805951344190064
475,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3811286367086554
480,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38115350371116097
485,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3813484050535688
490,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3806323722009358
495,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38115980747169576
500,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3812740844300866
505,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38071519461602055
510,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3811455927705619
515,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3816425527318257
520,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3816554770341336
525,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3821279062910454
530,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3810702604216054
535,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38068811344277864
540,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3804880973553476
545,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3806611172693669
550,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3803590657124436
555,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3798344239189132
560,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3806548225228734
565,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38054016369774446
570,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38067398360282767
575,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3814355699481714
580,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38098378750632944
585,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38004936453674154
590,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38046935929592063
595,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3801630386156014
600,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38039903518244333
605,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38050712697067446
610,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38057061546629023
615,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.37977131094396965
620,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3801400631369406
625,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3804899084562213
630,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38050468905987433
635,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.38047152637436243
640,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.37910156996048416
645,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.37961155928509416
650,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3793025120152329
655,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.37930270380551956
660,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.37960948047079246
665,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.379231480819202
670,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3798129402564614
675,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3802536922316476
680,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3798060701609919
685,ring,corr,0.01,0.0,0.001,0.050016767915874116,1e-05,10,0.3806229699763125
