Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,-1.0
0,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.37309484680200145
5,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.3129193882291348
10,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.2781235290597478
15,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.30933651827969844
20,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.36956377494869996
25,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.40131301024854793
30,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.44357376698545736
35,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.4828416840987537
40,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.5092880791126797
45,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.5261445128988409
50,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.5611753686155565
55,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.5900671382484732
60,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.609287278927643
65,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.6158047874704337
70,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.6357894607586163
75,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.6530010507054317
80,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.654835587487877
85,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.6654066537995315
90,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.6864858295609703
95,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.7143668625365281
100,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.7302579210582353
105,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.7348699459817211
110,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.7166736244668087
115,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.7579211158057134
120,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.7555665548909168
125,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.751888920744853
130,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.7964431161578301
135,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.8099574931572627
140,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.819536328304851
145,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.8258307614096346
150,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.8256485680427391
155,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.8301810742444687
160,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.8477160483671101
165,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.8589751110366205
170,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.8762297376147586
175,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.8709713525883477
180,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.8769573948787018
185,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.8915702569825713
190,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.917921208220346
195,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.9094880479184605
200,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.925136364018028
205,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.9476294564188966
210,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.9683659629191897
215,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.9685609667970293
220,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,0.9927307229158499
225,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.033198552524036
230,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.037214296608267
235,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.0572698043972544
240,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.0779106571835557
245,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.0821324524215132
250,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.0959419485343824
255,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.087183648946465
260,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.1279606772123572
265,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.1422864886206638
270,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.1518375017070501
275,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.1578047222285406
280,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.1862829586156742
285,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.1923117166408863
290,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.1881790243481092
295,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.1932616285956028
300,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.2226281999286877
305,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.2436413651628708
310,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.2706201740911411
315,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.2866327954440244
320,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.306893441094429
325,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.296016372183744
330,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.319391440640762
335,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.3395916186861796
340,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.3493173263544764
345,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.3868035672990588
350,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.3916500748993732
355,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.4154754444586732
360,ring,corr,0.05,0.0,0.01,0.3369005092779085,0.3003102702702703,10,1.4621403305764216
