Step,topology,method,lr,momentum,clip,sigma,sigma-cor,epsilon,loss
-1,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,-1.0
0,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.352648946047053
5,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3522391254781043
10,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.35106891528088213
15,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3500313715297252
20,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.34712647848574774
25,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.34815348550572267
30,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.348846281215782
35,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3472788113174944
40,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3518612766671665
45,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3511097864760626
50,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.349474603117089
55,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.35081956247720325
60,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.35118083389586285
65,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3518333673104306
70,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.35152818024870325
75,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3503492836686327
80,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.35297505157542497
85,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.35252424645724745
90,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3518509566489748
95,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.35086714854589285
100,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.34968389576562486
105,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3512255124864275
110,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3510332359889342
115,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.35195344305686427
120,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3505323939174475
125,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.34907803403687276
130,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.34675362401860044
135,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3453189003341779
140,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3454196642321564
145,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.34632464731663415
150,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3482882959776187
155,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3494113823611237
160,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.35026816914421766
165,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3466453589167716
170,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.34354179500312176
175,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.34446476754297695
180,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.344676067504875
185,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.34448272190416185
190,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3486918170658997
195,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3454821501319444
200,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3447800695148058
205,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.34583092246102065
210,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.34550564447283016
215,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3427378504582026
220,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3412125304263073
225,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.33831228941224434
230,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.33961143349269163
235,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3406427102495959
240,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3409963344699145
245,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.34223744363901887
250,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3423189071025018
255,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.34282253199076307
260,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3423695460459478
265,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3424058676385108
270,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3419366610529808
275,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.34172977080555655
280,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3414925346534704
285,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.33872000692582704
290,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.34137789624065806
295,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3405972225963356
300,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.33913706788015463
305,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.33623049912538583
310,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3358303270176298
315,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3323436552862108
320,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3351539383999115
325,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3334283669572661
330,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3323945764226417
335,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.33126778514793453
340,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.33035548637504775
345,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3316440745532936
350,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.33386519988070684
355,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3340205017336919
360,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3367849312499268
365,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3382357655960797
370,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.33496680775975307
375,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.33233173124267057
380,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3338888349799366
385,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.33398345035265586
390,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.332985774375668
395,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.33301606180493104
400,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3343225187643646
405,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.33096348801712894
410,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.33156150540237195
415,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3315444332036712
420,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3337140155785383
425,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3342415099338366
430,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3350814024739248
435,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.33247226723743206
440,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3297785975309143
445,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.32797216379863003
450,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.32835703015183537
455,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.32815996937210334
460,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3312013508222944
465,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3289678975323337
470,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.32829655646342504
475,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3255830084490141
480,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3277909804444715
485,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3276795069668125
490,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.32811924529047953
495,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.32932217905744043
500,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3263051845627222
505,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3259299303360814
510,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3258113584321102
515,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3275223229296421
520,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3307042126969376
525,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3328723056707783
530,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3322681067658959
535,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.32983393159300955
540,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3301256623743857
545,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.3283660337453561
550,ring,corr,0.01,0.0,0.005,0.2500838395793705,1e-05,10,0.32964832042903935
