Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,ldp,0.05,0.05,2.539711531479618,0,10,-1.0
0,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.4163131357058263
5,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.38106254238742165
10,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.38593654292938717
15,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.3814462053984563
20,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.3908881837889647
25,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.3797657582469697
30,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.3798550519482292
35,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.39580905478088513
40,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.3906192761677455
45,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.3739574919144756
50,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.3861263321605225
55,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.350599985885249
60,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.3264250710348561
65,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.29625040221723065
70,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.2976105531968215
75,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.3050960677256811
80,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.284357660729888
85,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.29210252817299076
90,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.3208195052520286
95,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.31157858158209395
100,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.326544400046196
105,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.31215953392586926
110,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.3193910467952217
115,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.3126586967265661
120,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.325376690934728
125,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.34517826207809765
130,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.34165769644207833
135,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.36522472652346993
140,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.365184608234818
145,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.3664228525265145
150,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.36495033985649594
155,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.3957763680924409
160,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.4342099144630327
165,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.4954321749561932
170,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.5634590816823546
175,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.5578228250920867
180,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.5255691248852535
185,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.5197387617743994
190,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.5217954521268217
195,centralized,ldp,0.05,0.05,2.539711531479618,0,10,0.591307890036023
