Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,ldp,0.1,0.5,25.39711531479618,0,10,-1.0
0,centralized,ldp,0.1,0.5,25.39711531479618,0,10,0.3588455121210593
5,centralized,ldp,0.1,0.5,25.39711531479618,0,10,11.99189041454807
10,centralized,ldp,0.1,0.5,25.39711531479618,0,10,13.36746292718002
15,centralized,ldp,0.1,0.5,25.39711531479618,0,10,14.31102076769212
20,centralized,ldp,0.1,0.5,25.39711531479618,0,10,13.960996102412627
25,centralized,ldp,0.1,0.5,25.39711531479618,0,10,14.824106461804433
30,centralized,ldp,0.1,0.5,25.39711531479618,0,10,15.073886044019318
35,centralized,ldp,0.1,0.5,25.39711531479618,0,10,14.026315022471888
40,centralized,ldp,0.1,0.5,25.39711531479618,0,10,13.796587559714219
45,centralized,ldp,0.1,0.5,25.39711531479618,0,10,14.390255518992097
50,centralized,ldp,0.1,0.5,25.39711531479618,0,10,14.471204761441282
55,centralized,ldp,0.1,0.5,25.39711531479618,0,10,15.335979293249263
60,centralized,ldp,0.1,0.5,25.39711531479618,0,10,14.999836827103865
65,centralized,ldp,0.1,0.5,25.39711531479618,0,10,14.88678703596444
70,centralized,ldp,0.1,0.5,25.39711531479618,0,10,13.478217438814147
75,centralized,ldp,0.1,0.5,25.39711531479618,0,10,14.208868640987273
80,centralized,ldp,0.1,0.5,25.39711531479618,0,10,16.264702625442574
85,centralized,ldp,0.1,0.5,25.39711531479618,0,10,16.934536350729132
90,centralized,ldp,0.1,0.5,25.39711531479618,0,10,16.35483404350088
95,centralized,ldp,0.1,0.5,25.39711531479618,0,10,16.14318412780402
100,centralized,ldp,0.1,0.5,25.39711531479618,0,10,16.80172816169137
105,centralized,ldp,0.1,0.5,25.39711531479618,0,10,17.19544798650752
110,centralized,ldp,0.1,0.5,25.39711531479618,0,10,16.357075236175753
115,centralized,ldp,0.1,0.5,25.39711531479618,0,10,15.350406524143473
120,centralized,ldp,0.1,0.5,25.39711531479618,0,10,16.235906533754854
125,centralized,ldp,0.1,0.5,25.39711531479618,0,10,16.0341065272751
130,centralized,ldp,0.1,0.5,25.39711531479618,0,10,16.03396584991292
135,centralized,ldp,0.1,0.5,25.39711531479618,0,10,15.879047130821634
140,centralized,ldp,0.1,0.5,25.39711531479618,0,10,16.47156679648077
145,centralized,ldp,0.1,0.5,25.39711531479618,0,10,16.66867710693419
150,centralized,ldp,0.1,0.5,25.39711531479618,0,10,16.7886055514787
155,centralized,ldp,0.1,0.5,25.39711531479618,0,10,16.079269124801527
160,centralized,ldp,0.1,0.5,25.39711531479618,0,10,15.683709301043278
165,centralized,ldp,0.1,0.5,25.39711531479618,0,10,15.783928131233447
170,centralized,ldp,0.1,0.5,25.39711531479618,0,10,15.75930986302989
175,centralized,ldp,0.1,0.5,25.39711531479618,0,10,15.652451810631876
180,centralized,ldp,0.1,0.5,25.39711531479618,0,10,16.35981526288665
185,centralized,ldp,0.1,0.5,25.39711531479618,0,10,16.96602145322325
190,centralized,ldp,0.1,0.5,25.39711531479618,0,10,17.04410029282865
195,centralized,ldp,0.1,0.5,25.39711531479618,0,10,17.382957043448155
200,centralized,ldp,0.1,0.5,25.39711531479618,0,10,17.266598528070787
205,centralized,ldp,0.1,0.5,25.39711531479618,0,10,19.378743836415396
210,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.297876642081604
215,centralized,ldp,0.1,0.5,25.39711531479618,0,10,19.784735048589777
220,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.331390516046014
225,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.88954155145171
230,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.6999531128875
235,centralized,ldp,0.1,0.5,25.39711531479618,0,10,19.400467318113503
240,centralized,ldp,0.1,0.5,25.39711531479618,0,10,19.10144669820312
245,centralized,ldp,0.1,0.5,25.39711531479618,0,10,19.025833164485736
250,centralized,ldp,0.1,0.5,25.39711531479618,0,10,19.49966517976708
255,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.368427564816166
260,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.05768194044345
265,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.322644070973546
270,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.124804379975583
275,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.97935362643012
280,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.053404682657668
285,centralized,ldp,0.1,0.5,25.39711531479618,0,10,21.801373241361716
290,centralized,ldp,0.1,0.5,25.39711531479618,0,10,21.040636582152185
295,centralized,ldp,0.1,0.5,25.39711531479618,0,10,21.442899274728767
300,centralized,ldp,0.1,0.5,25.39711531479618,0,10,23.241931684755613
305,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.764882823626735
310,centralized,ldp,0.1,0.5,25.39711531479618,0,10,23.704925854562727
315,centralized,ldp,0.1,0.5,25.39711531479618,0,10,24.379055544789498
320,centralized,ldp,0.1,0.5,25.39711531479618,0,10,24.563691701988375
325,centralized,ldp,0.1,0.5,25.39711531479618,0,10,24.742529010133822
330,centralized,ldp,0.1,0.5,25.39711531479618,0,10,23.71417342086065
335,centralized,ldp,0.1,0.5,25.39711531479618,0,10,23.999999228373
340,centralized,ldp,0.1,0.5,25.39711531479618,0,10,24.338818233199508
345,centralized,ldp,0.1,0.5,25.39711531479618,0,10,23.452027441808927
350,centralized,ldp,0.1,0.5,25.39711531479618,0,10,23.563899067039333
355,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.59582107538086
360,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.143892483273135
365,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.510509731600088
370,centralized,ldp,0.1,0.5,25.39711531479618,0,10,21.93917986764182
375,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.517755562135097
380,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.29693359148814
385,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.66145755363137
390,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.235619209599506
395,centralized,ldp,0.1,0.5,25.39711531479618,0,10,21.42766208609292
400,centralized,ldp,0.1,0.5,25.39711531479618,0,10,19.62584570679237
405,centralized,ldp,0.1,0.5,25.39711531479618,0,10,19.960386976268943
410,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.305636351044996
415,centralized,ldp,0.1,0.5,25.39711531479618,0,10,18.94608238849044
420,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.07594554004351
425,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.92039134509083
430,centralized,ldp,0.1,0.5,25.39711531479618,0,10,21.64680939512722
435,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.040895135298424
440,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.514194070857403
445,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.07536834677392
450,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.455677151434745
455,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.304452191746876
460,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.95751800742076
465,centralized,ldp,0.1,0.5,25.39711531479618,0,10,23.114815892158404
470,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.27997833632383
475,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.07649964606347
480,centralized,ldp,0.1,0.5,25.39711531479618,0,10,21.938257167769535
485,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.042744076137883
490,centralized,ldp,0.1,0.5,25.39711531479618,0,10,22.315566792159995
495,centralized,ldp,0.1,0.5,25.39711531479618,0,10,21.3105674122847
500,centralized,ldp,0.1,0.5,25.39711531479618,0,10,21.714647550469053
505,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.929793704958247
510,centralized,ldp,0.1,0.5,25.39711531479618,0,10,21.811546881851136
515,centralized,ldp,0.1,0.5,25.39711531479618,0,10,21.810734668780267
520,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.972973741654705
525,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.900107968245216
530,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.17895302666019
535,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.694804983131473
540,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.75156139399109
545,centralized,ldp,0.1,0.5,25.39711531479618,0,10,20.595202275223183
