Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,ldp,0.5,1,25.39711531479618,0,10,-1.0
0,centralized,ldp,0.5,1,25.39711531479618,0,10,0.33941327755450657
5,centralized,ldp,0.5,1,25.39711531479618,0,10,35.02273737972873
10,centralized,ldp,0.5,1,25.39711531479618,0,10,36.38082076072416
15,centralized,ldp,0.5,1,25.39711531479618,0,10,38.64366018227286
20,centralized,ldp,0.5,1,25.39711531479618,0,10,40.951587311366346
25,centralized,ldp,0.5,1,25.39711531479618,0,10,41.39352061275879
30,centralized,ldp,0.5,1,25.39711531479618,0,10,39.88673805136709
35,centralized,ldp,0.5,1,25.39711531479618,0,10,38.76571940705319
40,centralized,ldp,0.5,1,25.39711531479618,0,10,36.91812935831197
45,centralized,ldp,0.5,1,25.39711531479618,0,10,37.99080950410069
50,centralized,ldp,0.5,1,25.39711531479618,0,10,35.041681488519586
55,centralized,ldp,0.5,1,25.39711531479618,0,10,33.59975077133361
60,centralized,ldp,0.5,1,25.39711531479618,0,10,33.16246713687657
65,centralized,ldp,0.5,1,25.39711531479618,0,10,32.65066976794472
70,centralized,ldp,0.5,1,25.39711531479618,0,10,34.586882795245295
75,centralized,ldp,0.5,1,25.39711531479618,0,10,34.08987748557556
80,centralized,ldp,0.5,1,25.39711531479618,0,10,34.44966975400844
85,centralized,ldp,0.5,1,25.39711531479618,0,10,37.326890018012044
90,centralized,ldp,0.5,1,25.39711531479618,0,10,39.98758593589717
95,centralized,ldp,0.5,1,25.39711531479618,0,10,44.41654769782733
100,centralized,ldp,0.5,1,25.39711531479618,0,10,44.30287830761156
105,centralized,ldp,0.5,1,25.39711531479618,0,10,40.65031387486962
110,centralized,ldp,0.5,1,25.39711531479618,0,10,45.43289408773188
115,centralized,ldp,0.5,1,25.39711531479618,0,10,44.7342323541507
120,centralized,ldp,0.5,1,25.39711531479618,0,10,41.546620993061865
125,centralized,ldp,0.5,1,25.39711531479618,0,10,38.966354148139395
130,centralized,ldp,0.5,1,25.39711531479618,0,10,37.62598058443205
135,centralized,ldp,0.5,1,25.39711531479618,0,10,37.750622223036174
140,centralized,ldp,0.5,1,25.39711531479618,0,10,38.97658951404548
145,centralized,ldp,0.5,1,25.39711531479618,0,10,40.92710386151394
150,centralized,ldp,0.5,1,25.39711531479618,0,10,42.379124584283126
155,centralized,ldp,0.5,1,25.39711531479618,0,10,41.871130323561715
160,centralized,ldp,0.5,1,25.39711531479618,0,10,43.6426737163826
165,centralized,ldp,0.5,1,25.39711531479618,0,10,42.57496838140881
170,centralized,ldp,0.5,1,25.39711531479618,0,10,36.778915552029915
175,centralized,ldp,0.5,1,25.39711531479618,0,10,39.69158897691107
180,centralized,ldp,0.5,1,25.39711531479618,0,10,35.61682899632314
185,centralized,ldp,0.5,1,25.39711531479618,0,10,35.13170017217409
190,centralized,ldp,0.5,1,25.39711531479618,0,10,36.788081009295766
195,centralized,ldp,0.5,1,25.39711531479618,0,10,38.8893509275471
200,centralized,ldp,0.5,1,25.39711531479618,0,10,37.78598500431687
205,centralized,ldp,0.5,1,25.39711531479618,0,10,35.62132969606109
210,centralized,ldp,0.5,1,25.39711531479618,0,10,35.23516798238061
215,centralized,ldp,0.5,1,25.39711531479618,0,10,34.282254500338816
220,centralized,ldp,0.5,1,25.39711531479618,0,10,33.38753283875885
225,centralized,ldp,0.5,1,25.39711531479618,0,10,33.94161936669405
230,centralized,ldp,0.5,1,25.39711531479618,0,10,34.37812377846122
235,centralized,ldp,0.5,1,25.39711531479618,0,10,36.68422929793569
