Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,ldp,0.1,0.01,0.359169449233382,0,10,-1.0
0,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.410894439787173
5,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.478406122621599
10,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.48024445993377396
15,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.47799283352496746
20,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.4856103499503778
25,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.4654897550077758
30,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.45614269896518056
35,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.45951645124437746
40,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.47572499042733984
45,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.4514280200538656
50,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.4414013398158645
55,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.4441247199228542
60,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.4321067523315759
65,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.4288910483978966
70,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.42290258331480923
75,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.4204999766769375
80,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.4107353165888996
85,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.4228782984410834
90,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3907554148287987
95,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3938185038827622
100,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.39116150549737483
105,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.363475547704345
110,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3717006814458783
115,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3518812101172153
120,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.34431808418817156
125,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.34250105487650295
130,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3329278714890336
135,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3312358143517208
140,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3237741979945632
145,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3235050559499224
150,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.335527777445514
155,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.32989900770292413
160,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.326952990647011
165,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3260931495087114
170,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.33169620152907764
175,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3308346885705771
180,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3262499093333525
185,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3205099932614759
190,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3203292857539284
195,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3139650937703128
200,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.312510278621263
205,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3143640258084476
210,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3148564994752694
215,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.31864380407460313
220,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.32113266035116095
225,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.32464684093900664
230,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3279916565945502
235,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3296364872375428
240,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.33225710168429623
245,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3418624524847621
250,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3345306815684298
255,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3396287426090201
260,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3377205540263709
265,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.33840314148688955
270,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.33773584958248315
275,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3367487439726241
280,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3448393107802161
285,centralized,ldp,0.1,0.01,0.359169449233382,0,10,0.3625253032291641
