Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,ldp,0.05,1,50.79423062959236,0,10,-1.0
0,centralized,ldp,0.05,1,50.79423062959236,0,10,0.3655981911983869
5,centralized,ldp,0.05,1,50.79423062959236,0,10,10.600002360774234
10,centralized,ldp,0.05,1,50.79423062959236,0,10,10.821525207674243
15,centralized,ldp,0.05,1,50.79423062959236,0,10,12.445617994708021
20,centralized,ldp,0.05,1,50.79423062959236,0,10,10.172571156184551
25,centralized,ldp,0.05,1,50.79423062959236,0,10,10.020089414872052
30,centralized,ldp,0.05,1,50.79423062959236,0,10,11.271956898117006
35,centralized,ldp,0.05,1,50.79423062959236,0,10,12.086652755946705
40,centralized,ldp,0.05,1,50.79423062959236,0,10,11.003288971959906
45,centralized,ldp,0.05,1,50.79423062959236,0,10,9.840213116466304
50,centralized,ldp,0.05,1,50.79423062959236,0,10,10.152747911572762
55,centralized,ldp,0.05,1,50.79423062959236,0,10,10.67311479765611
60,centralized,ldp,0.05,1,50.79423062959236,0,10,11.092272535892501
65,centralized,ldp,0.05,1,50.79423062959236,0,10,12.485873030775853
70,centralized,ldp,0.05,1,50.79423062959236,0,10,10.602230163123567
75,centralized,ldp,0.05,1,50.79423062959236,0,10,10.350190516972768
80,centralized,ldp,0.05,1,50.79423062959236,0,10,10.705727366338593
85,centralized,ldp,0.05,1,50.79423062959236,0,10,9.908456338642118
90,centralized,ldp,0.05,1,50.79423062959236,0,10,10.435578536794225
95,centralized,ldp,0.05,1,50.79423062959236,0,10,11.155277333869407
100,centralized,ldp,0.05,1,50.79423062959236,0,10,10.720747801628109
105,centralized,ldp,0.05,1,50.79423062959236,0,10,11.122495643675911
110,centralized,ldp,0.05,1,50.79423062959236,0,10,10.790280877340702
115,centralized,ldp,0.05,1,50.79423062959236,0,10,11.261507919133999
120,centralized,ldp,0.05,1,50.79423062959236,0,10,11.61425235892601
125,centralized,ldp,0.05,1,50.79423062959236,0,10,10.95610957240401
130,centralized,ldp,0.05,1,50.79423062959236,0,10,12.099804209983622
135,centralized,ldp,0.05,1,50.79423062959236,0,10,11.666103067380362
140,centralized,ldp,0.05,1,50.79423062959236,0,10,11.523855457610399
145,centralized,ldp,0.05,1,50.79423062959236,0,10,12.892642573450361
150,centralized,ldp,0.05,1,50.79423062959236,0,10,12.116837517889794
155,centralized,ldp,0.05,1,50.79423062959236,0,10,11.816899437481903
160,centralized,ldp,0.05,1,50.79423062959236,0,10,11.835611917589766
165,centralized,ldp,0.05,1,50.79423062959236,0,10,10.882591834469268
170,centralized,ldp,0.05,1,50.79423062959236,0,10,11.32722163740097
175,centralized,ldp,0.05,1,50.79423062959236,0,10,10.789630606632203
180,centralized,ldp,0.05,1,50.79423062959236,0,10,10.985583547946325
185,centralized,ldp,0.05,1,50.79423062959236,0,10,11.026461508731996
190,centralized,ldp,0.05,1,50.79423062959236,0,10,10.975308230482838
195,centralized,ldp,0.05,1,50.79423062959236,0,10,12.059350401052667
200,centralized,ldp,0.05,1,50.79423062959236,0,10,12.986850760375647
205,centralized,ldp,0.05,1,50.79423062959236,0,10,12.622077085642482
210,centralized,ldp,0.05,1,50.79423062959236,0,10,12.00135054795871
215,centralized,ldp,0.05,1,50.79423062959236,0,10,12.743712835606042
220,centralized,ldp,0.05,1,50.79423062959236,0,10,12.018552145069064
225,centralized,ldp,0.05,1,50.79423062959236,0,10,10.887277324159372
230,centralized,ldp,0.05,1,50.79423062959236,0,10,12.488295732873988
235,centralized,ldp,0.05,1,50.79423062959236,0,10,12.706390627822998
240,centralized,ldp,0.05,1,50.79423062959236,0,10,12.414607368701436
245,centralized,ldp,0.05,1,50.79423062959236,0,10,12.097788934699144
250,centralized,ldp,0.05,1,50.79423062959236,0,10,13.163259910890925
255,centralized,ldp,0.05,1,50.79423062959236,0,10,14.523579972846015
260,centralized,ldp,0.05,1,50.79423062959236,0,10,15.323894981334927
265,centralized,ldp,0.05,1,50.79423062959236,0,10,14.37989813877637
270,centralized,ldp,0.05,1,50.79423062959236,0,10,14.687897161183413
275,centralized,ldp,0.05,1,50.79423062959236,0,10,13.205875675733685
280,centralized,ldp,0.05,1,50.79423062959236,0,10,13.87829446795272
285,centralized,ldp,0.05,1,50.79423062959236,0,10,13.898088847246722
