,topology,lr,clip,momentum,sigma,sigma-cor,T,loss
0,centralized,0.0001,1e-05,0.0,0.0001334404233484742,0,10000,0.3915441239615892
1,centralized,0.0001,0.0001,0.0,0.0013344042334847417,0,10000,0.3914873849014784
2,centralized,0.0001,0.001,0.0,0.013344042334847418,0,10000,0.39091998645725023
3,centralized,0.0001,0.01,0.0,0.13344042334847417,0,10000,0.3853134042419475
4,centralized,0.0001,0.1,0.0,1.334404233484742,0,10000,0.33569708831195827
5,centralized,0.005,1e-05,0.0,0.0001334404233484742,0,10000,0.39121462472315205
6,centralized,0.005,0.0001,0.0,0.0013344042334847417,0,10000,0.3883935979880266
7,centralized,0.005,0.001,0.0,0.013344042334847418,0,10000,0.36182452418648164
8,centralized,0.005,0.01,0.0,0.13344042334847417,0,10000,0.22063096876750712
9,centralized,0.005,0.1,0.0,1.334404233484742,0,10000,0.05766326845837838
10,centralized,0.01,1e-05,0.0,0.0001334404233484742,0,10000,0.3908985608664375
11,centralized,0.01,0.0001,0.0,0.0013344042334847417,0,10000,0.38529299718619653
12,centralized,0.01,0.001,0.0,0.013344042334847418,0,10000,0.3357039802371921
13,centralized,0.01,0.01,0.0,0.13344042334847417,0,10000,0.16446261303837226
14,centralized,0.01,0.1,0.0,1.334404233484742,0,10000,0.0438582259350025
15,centralized,0.05,1e-05,0.0,0.0001334404233484742,0,10000,0.38829179392586816
16,centralized,0.05,0.0001,0.0,0.0013344042334847417,0,10000,0.3617822964895053
17,centralized,0.05,0.001,0.0,0.013344042334847418,0,10000,0.22074238438997923
18,centralized,0.05,0.01,0.0,0.13344042334847417,0,10000,0.0577341867654299
19,centralized,0.05,0.1,0.0,1.334404233484742,0,10000,0.14268947181871944
20,centralized,0.1,1e-05,0.0,0.0001334404233484742,0,10000,0.38509752920511375
21,centralized,0.1,0.0001,0.0,0.0013344042334847417,0,10000,0.33572500544014644
22,centralized,0.1,0.001,0.0,0.013344042334847418,0,10000,0.16474663509013582
23,centralized,0.1,0.01,0.0,0.13344042334847417,0,10000,0.04387412344683279
24,centralized,0.1,0.1,0.0,1.334404233484742,0,10000,0.3704756596797033
