,topology,lr,clip,momentum,sigma,sigma-cor,T,loss
0,ring,0.0001,1e-05,0.0,0.002400884527927058,0,5000,0.37192034802099333
1,ring,0.0001,0.0001,0.0,0.024008845279270576,0,5000,0.4323440552968512
2,ring,0.0001,0.001,0.0,0.24008845279270577,0,5000,0.3757758431050942
3,ring,0.0001,0.01,0.0,2.4008845279270576,0,5000,0.38478868276668227
4,ring,0.0001,0.1,0.0,24.008845279270577,0,5000,0.3448677546829026
5,ring,0.005,1e-05,0.0,0.002400884527927058,0,5000,0.3644621798747506
6,ring,0.005,0.0001,0.0,0.024008845279270576,0,5000,0.3670758865396481
7,ring,0.005,0.001,0.0,0.24008845279270577,0,5000,0.37859067114661865
8,ring,0.005,0.01,0.0,2.4008845279270576,0,5000,0.21718397785738155
9,ring,0.005,0.1,0.0,24.008845279270577,0,5000,2.628358495545988
10,ring,0.01,1e-05,0.0,0.002400884527927058,0,5000,0.2976159294905003
11,ring,0.01,0.0001,0.0,0.024008845279270576,0,5000,0.3741284336925552
12,ring,0.01,0.001,0.0,0.24008845279270577,0,5000,0.35427297377283423
13,ring,0.01,0.01,0.0,2.4008845279270576,0,5000,0.3909430669522669
14,ring,0.01,0.1,0.0,24.008845279270577,0,5000,7.030100227895635
15,ring,0.05,1e-05,0.0,0.002400884527927058,0,5000,0.31417412951718166
16,ring,0.05,0.0001,0.0,0.024008845279270576,0,5000,0.33413985311619465
17,ring,0.05,0.001,0.0,0.24008845279270577,0,5000,0.6237386334027899
18,ring,0.05,0.01,0.0,2.4008845279270576,0,5000,2.596069240241111
19,ring,0.05,0.1,0.0,24.008845279270577,0,5000,33.83711744234841
20,ring,0.1,1e-05,0.0,0.002400884527927058,0,5000,0.37367659135998504
21,ring,0.1,0.0001,0.0,0.024008845279270576,0,5000,0.4485329216455031
22,ring,0.1,0.001,0.0,0.24008845279270577,0,5000,0.5285339952485167
23,ring,0.1,0.01,0.0,2.4008845279270576,0,5000,2.775910565658161
24,ring,0.1,0.1,0.0,24.008845279270577,0,5000,54.82846087923801
