Step,topology,method,lr,clip,momentum,sigma,sigma-cor,epsilon,loss
0,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,0.3942805893287349
5,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.298807962385905
10,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.5821980644185754
15,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.9911701963109425
20,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.804972744217083
25,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.8932896049415433
30,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.372576846565066
35,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.151888537241273
40,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.03205374424365
45,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.3394248827866044
50,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.2434636529168213
55,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.500188819357015
60,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.3278135317343227
65,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.9893386563768356
70,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.792174417378595
75,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.995144174154875
80,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.840800698550552
85,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.879922299375913
90,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.3535933801370787
95,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.8744411843389024
100,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.671207262261268
105,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.2555154344141535
110,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.8874025479742893
115,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.5273744561623777
120,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.4955972775224926
125,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.6548171809566643
130,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.1434622728998285
135,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.882825230692948
140,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.1277843202007176
145,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.3255257321540563
150,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.0161442270849794
155,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.331674098706238
160,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.314512658901084
165,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.0074350706344095
170,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.030894161867782
175,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.058286731000528
180,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.463477955746639
185,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.5009938224782085
190,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.211411916654844
195,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.135799636137449
200,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.0759037108004605
205,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.7008864947248368
210,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.607217702989287
215,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.840465232115162
220,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.2401682612863505
225,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.9180401384584433
230,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.634430092995068
235,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.652016838466769
240,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.4449885298672496
245,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.58846057663347
250,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.297350843735503
255,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.5609174202720157
260,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.4650381750823964
265,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.6902138478602615
270,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,2.85326892673345
275,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.8394003106151233
280,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.08445693219375
285,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.7821715161394955
290,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.049981739754157
295,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.401083491472282
300,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.555270238648244
305,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.809631351526095
310,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.519896759040659
315,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,3.884985789681699
320,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.4794497820280235
325,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.658027268739347
330,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.616133586999207
335,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,6.384327214699042
340,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,6.83260289587016
345,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.088510090796219
350,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.1407309382672715
355,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.690997538329687
360,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.2075054156694796
365,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.659782885634463
370,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.618282913355005
375,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.273738252740927
380,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.971733281964883
385,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.451048165803483
390,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.897353877886212
395,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.683976065250415
400,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.686764589201123
405,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.834015476834957
410,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,6.940335294164485
415,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.280859480577352
420,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.36237291547387
425,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.050231380030397
430,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.636310183290984
435,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.144558859150969
440,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.70556974638456
445,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.748763231961856
450,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.724827309153528
455,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.007045181646317
460,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.670121883011504
465,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.550826414351075
470,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,10.11408271742673
475,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,10.12555887140546
480,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,9.103963345721748
485,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.841857784907658
490,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.953806686577464
495,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.985801923055334
500,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.453810824331768
505,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.215459320015558
510,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,6.815217144864353
515,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.798369307420964
520,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.138609464237134
525,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.357851306923284
530,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.778626390937146
535,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.318442615577572
540,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.820854795417743
545,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.565888400514854
550,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.082133897872214
555,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.234959614396422
560,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.477140263822841
565,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.399084846642832
570,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.594638416820589
575,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.104396504583794
580,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.325888060014364
585,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,6.176692274891861
590,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.693539948755528
595,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.483916963763092
600,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,6.1731809052863325
605,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,6.611522364677185
610,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.933572190358801
615,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.45655000170826
620,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,6.22168099663337
625,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.97491140344042
630,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,6.010891212950648
635,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,6.565971302563876
640,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.451044603095911
645,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.205199535728648
650,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.178006784373969
655,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.135595580362898
660,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,8.403029198469834
665,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,7.104630736208292
670,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,6.036307503708134
675,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.8634134296928
680,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.260717014688588
685,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.094066106199719
690,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.78081009660701
695,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.807765515863764
700,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.026048437923096
705,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.67266399533244
710,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.116983261771477
715,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.305525652721405
720,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.675776983081516
725,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.867376636318785
730,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.748112935683479
735,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.471514669370859
740,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.514573407030101
745,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.932114064326443
750,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.791458143699304
755,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,6.202234074045419
760,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.881228572569635
765,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,6.251287050312714
770,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.314725546194412
775,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.654198829477399
780,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.266081923767979
785,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.255263950449564
790,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.877337961759266
795,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.445255662353645
800,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.80732001645602
805,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.7436065181381375
810,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.082802420646171
815,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.806150789795007
820,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.547955364138666
825,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,5.0170663916710385
830,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.68814718345011
835,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.992860574956166
840,centralized,ldp,0.5,0.01,0.0,0.8031273039270017,0,10,4.595209246077166
