Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,cdp,0.01,1,12.69855765739809,0,10,-1.0
0,centralized,cdp,0.01,1,12.69855765739809,0,10,0.3996303934672416
5,centralized,cdp,0.01,1,12.69855765739809,0,10,0.7823225043509289
10,centralized,cdp,0.01,1,12.69855765739809,0,10,0.8345913822770296
15,centralized,cdp,0.01,1,12.69855765739809,0,10,0.8092148971027461
20,centralized,cdp,0.01,1,12.69855765739809,0,10,0.850972520797232
25,centralized,cdp,0.01,1,12.69855765739809,0,10,0.8258061457258524
30,centralized,cdp,0.01,1,12.69855765739809,0,10,0.8408649031729408
35,centralized,cdp,0.01,1,12.69855765739809,0,10,0.9212984412137343
40,centralized,cdp,0.01,1,12.69855765739809,0,10,0.9053943775451031
45,centralized,cdp,0.01,1,12.69855765739809,0,10,0.8942442258000819
50,centralized,cdp,0.01,1,12.69855765739809,0,10,0.9578533328509299
55,centralized,cdp,0.01,1,12.69855765739809,0,10,0.8979425534621294
60,centralized,cdp,0.01,1,12.69855765739809,0,10,0.8973783983646052
65,centralized,cdp,0.01,1,12.69855765739809,0,10,0.8257873709577029
70,centralized,cdp,0.01,1,12.69855765739809,0,10,0.8430400394449885
75,centralized,cdp,0.01,1,12.69855765739809,0,10,0.8041529074621593
80,centralized,cdp,0.01,1,12.69855765739809,0,10,0.8058425113834787
85,centralized,cdp,0.01,1,12.69855765739809,0,10,0.7885376299639043
90,centralized,cdp,0.01,1,12.69855765739809,0,10,0.7520874000393832
95,centralized,cdp,0.01,1,12.69855765739809,0,10,0.7687101245921805
100,centralized,cdp,0.01,1,12.69855765739809,0,10,0.7192360935665584
105,centralized,cdp,0.01,1,12.69855765739809,0,10,0.7460634023160136
110,centralized,cdp,0.01,1,12.69855765739809,0,10,0.7750157447053719
115,centralized,cdp,0.01,1,12.69855765739809,0,10,0.7464039662164471
120,centralized,cdp,0.01,1,12.69855765739809,0,10,0.7173687654994897
