Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,cdp,0.1,1,12.69855765739809,0,10,-1.0
0,centralized,cdp,0.1,1,12.69855765739809,0,10,0.3800445281971958
5,centralized,cdp,0.1,1,12.69855765739809,0,10,18.616392084940067
10,centralized,cdp,0.1,1,12.69855765739809,0,10,15.411127512681674
15,centralized,cdp,0.1,1,12.69855765739809,0,10,13.608992089162324
20,centralized,cdp,0.1,1,12.69855765739809,0,10,12.62775301660492
25,centralized,cdp,0.1,1,12.69855765739809,0,10,10.601917731481004
30,centralized,cdp,0.1,1,12.69855765739809,0,10,12.031459995884887
35,centralized,cdp,0.1,1,12.69855765739809,0,10,10.885177478574205
40,centralized,cdp,0.1,1,12.69855765739809,0,10,13.845900341246775
45,centralized,cdp,0.1,1,12.69855765739809,0,10,14.078852271487934
50,centralized,cdp,0.1,1,12.69855765739809,0,10,13.362479526581735
55,centralized,cdp,0.1,1,12.69855765739809,0,10,10.43969403279268
60,centralized,cdp,0.1,1,12.69855765739809,0,10,10.859989373422367
65,centralized,cdp,0.1,1,12.69855765739809,0,10,10.288043216948203
70,centralized,cdp,0.1,1,12.69855765739809,0,10,9.04611216394197
75,centralized,cdp,0.1,1,12.69855765739809,0,10,7.405548987484007
80,centralized,cdp,0.1,1,12.69855765739809,0,10,6.23212691907646
85,centralized,cdp,0.1,1,12.69855765739809,0,10,7.075369846144861
90,centralized,cdp,0.1,1,12.69855765739809,0,10,6.884127468501632
95,centralized,cdp,0.1,1,12.69855765739809,0,10,6.98743931554266
100,centralized,cdp,0.1,1,12.69855765739809,0,10,6.6811954306179775
105,centralized,cdp,0.1,1,12.69855765739809,0,10,6.037585641934622
110,centralized,cdp,0.1,1,12.69855765739809,0,10,6.612307256175874
115,centralized,cdp,0.1,1,12.69855765739809,0,10,6.507198010271794
120,centralized,cdp,0.1,1,12.69855765739809,0,10,7.282757961906367
125,centralized,cdp,0.1,1,12.69855765739809,0,10,7.851704072307812
130,centralized,cdp,0.1,1,12.69855765739809,0,10,8.159277225162898
135,centralized,cdp,0.1,1,12.69855765739809,0,10,8.13023616809563
140,centralized,cdp,0.1,1,12.69855765739809,0,10,7.104349071919117
145,centralized,cdp,0.1,1,12.69855765739809,0,10,8.482079183025913
150,centralized,cdp,0.1,1,12.69855765739809,0,10,8.363922776039924
155,centralized,cdp,0.1,1,12.69855765739809,0,10,6.945507674852966
160,centralized,cdp,0.1,1,12.69855765739809,0,10,6.994253530151948
165,centralized,cdp,0.1,1,12.69855765739809,0,10,6.86450199585121
170,centralized,cdp,0.1,1,12.69855765739809,0,10,6.590420451455538
175,centralized,cdp,0.1,1,12.69855765739809,0,10,5.993165424580973
180,centralized,cdp,0.1,1,12.69855765739809,0,10,5.615494937369743
185,centralized,cdp,0.1,1,12.69855765739809,0,10,5.721252283076932
190,centralized,cdp,0.1,1,12.69855765739809,0,10,6.284119214954498
195,centralized,cdp,0.1,1,12.69855765739809,0,10,6.448446375026367
200,centralized,cdp,0.1,1,12.69855765739809,0,10,6.819743909055157
205,centralized,cdp,0.1,1,12.69855765739809,0,10,7.3428327726688405
