Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,-1.0
0,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.39749682444355927
5,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8410453216088439
10,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8426653409242061
15,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8370078954432588
20,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.9082433064878238
25,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.967946344032259
30,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.867746293478456
35,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,1.0036218082661432
40,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,1.1336052813484914
45,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,1.1726572175534677
50,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,1.1169778782717876
55,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,1.011246183217327
60,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.9414756736082733
65,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.9188741264125017
70,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8932149259546373
75,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7892371973889908
80,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8645358546069185
85,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8986153390272319
90,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.9024535963365342
95,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8927708797450077
100,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.9393321298202447
105,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8708456317453986
110,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8476514314423461
115,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.906454897518561
120,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8917466767208398
125,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8455174965245661
130,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8197607753221029
135,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7508901217383731
140,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8173856377858894
145,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6743987510736785
150,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6869923602687903
155,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7320122892890172
160,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7507856218497152
165,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7592487153127213
170,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7261154905389399
175,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7397130860021405
180,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.75312498112241
185,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6834261827685889
190,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7190115875215409
195,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6632292528645409
200,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6670202256376525
205,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.604303721951967
210,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6533992654653783
215,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.562483223589675
220,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5540126357179723
225,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5039767757354411
230,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.49431314443031116
235,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5069825294965008
240,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4687980889254153
245,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4828327169670802
250,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.44179975200279453
255,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4682630138498791
260,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.477644379963437
265,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4284974176964229
270,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.43193372198653446
275,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4449847624128339
280,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4128881399529053
285,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4342432806116655
290,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4340742133170048
295,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4246835298058653
300,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4366420673675683
305,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.41460816904860565
310,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.3898749673167571
315,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4210459006222691
320,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.41329442831335994
325,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.47985431098435594
330,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.435655112341758
335,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4327875240890807
340,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4239294852682781
345,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.46097631809169703
350,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.44400523470906106
355,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.40280284173583425
360,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4106116204710478
365,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4177377646203727
370,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5034530662742093
375,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5644749841687329
380,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4042532288727936
385,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4245245862680401
390,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4238034087934647
395,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.44710380690742046
400,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4346838694773527
405,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.48536060798808867
410,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5198238849277165
415,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5305860208891195
420,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5618891993195757
425,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.525208506889268
430,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.48520387032712087
435,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.43818423329243905
440,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4410084691954014
445,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.44572981945195556
450,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.43430799009729093
455,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.477732799816438
460,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5212751577978509
465,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.502193201699747
470,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4899495135923617
475,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.522933528836809
480,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5432936490001313
485,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7730179170169543
490,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.9148818436838934
495,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8365473434931568
500,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7886747259037935
505,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7548379248970617
510,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8379037145032845
515,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8138719847390014
520,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7590101502842305
525,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7426726694339082
530,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6698713221970317
535,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7114236283540601
540,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7565975149901115
545,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7150142208004945
550,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7029770861170418
555,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.699442830265045
560,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5814995268159153
565,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5525995701502446
570,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5369818069086303
575,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7037006448218203
580,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.743986355867499
585,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.8350954470016824
590,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7679093064866879
595,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6824034162167488
600,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6075939769111548
605,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.569988325839084
610,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5415972076193888
615,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5147069164715443
620,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5857271557259777
625,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.7176974725018642
630,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6420849520567252
635,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6118624740871232
640,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6373795549369751
645,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6184281419302403
650,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6055694372181711
655,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5539708594517735
660,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5813731455242297
665,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5560938733173582
670,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5694608778164405
675,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.599297103433925
680,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6345082099743791
685,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6801305421854992
690,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6616972636250983
695,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6983904462910829
700,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.628444371139239
705,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6707197644028138
710,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6186295688998212
715,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.6103854129688956
720,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5706102261415148
725,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5229302260589107
730,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5174493837058642
735,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.513870646607762
740,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5583741878240597
745,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.48310713409851647
750,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4966928116532765
755,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5046597701283738
760,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5274480440755648
765,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5025416604795943
770,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5329168281582112
775,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4998550766801776
780,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5139830032258467
785,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5140669246844564
790,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5305762767256469
795,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5118576951135364
800,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5702964103050061
805,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5440183278193208
810,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5499762406929964
815,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5549675990044304
820,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5100477781301113
825,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.562180536581585
830,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5652503166148997
835,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5433617188587219
840,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5818833668028379
845,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5513156594133336
850,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5731405035265583
855,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5368693371237226
860,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5476922178349719
865,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5453570818435137
870,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.53341018519133
875,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.496012162845366
880,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.45671959943164486
885,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4820307052671595
890,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5084845960519047
895,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.46294805140018414
900,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4776319708853296
905,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4921940080205224
910,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.47466248934412125
915,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5078723036363924
920,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5251331114540506
925,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.48593443972293004
930,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4989990468771113
935,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.503476070311315
940,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.47441997343751574
945,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4733144202802305
950,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.47849139082390757
955,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.4970380623437233
960,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5156233803382266
965,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5197875552676162
970,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5015047194457835
975,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5165479476842335
980,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.49714295185094837
985,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5283674785943083
990,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.550009697211129
995,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5553606761703812
1000,centralized,cdp,0.5,0.05,0.44896181154172754,0,10,0.5633320086172394
