Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,cdp,0.01,1,6.349278828699045,0,10,-1.0
0,centralized,cdp,0.01,1,6.349278828699045,0,10,0.3598733698809323
5,centralized,cdp,0.01,1,6.349278828699045,0,10,0.33749348914403265
10,centralized,cdp,0.01,1,6.349278828699045,0,10,0.3270542729382916
15,centralized,cdp,0.01,1,6.349278828699045,0,10,0.3290486012824664
20,centralized,cdp,0.01,1,6.349278828699045,0,10,0.31057799842769374
25,centralized,cdp,0.01,1,6.349278828699045,0,10,0.3241460795646611
30,centralized,cdp,0.01,1,6.349278828699045,0,10,0.3207022429706706
35,centralized,cdp,0.01,1,6.349278828699045,0,10,0.3136427889699751
40,centralized,cdp,0.01,1,6.349278828699045,0,10,0.3249946537527506
45,centralized,cdp,0.01,1,6.349278828699045,0,10,0.3463129158373879
50,centralized,cdp,0.01,1,6.349278828699045,0,10,0.347240604123526
55,centralized,cdp,0.01,1,6.349278828699045,0,10,0.359958934814145
60,centralized,cdp,0.01,1,6.349278828699045,0,10,0.3625768336582179
65,centralized,cdp,0.01,1,6.349278828699045,0,10,0.36751729932034494
70,centralized,cdp,0.01,1,6.349278828699045,0,10,0.38087888502167666
75,centralized,cdp,0.01,1,6.349278828699045,0,10,0.3733467321632824
80,centralized,cdp,0.01,1,6.349278828699045,0,10,0.37726416813918984
85,centralized,cdp,0.01,1,6.349278828699045,0,10,0.36013014163319823
90,centralized,cdp,0.01,1,6.349278828699045,0,10,0.35293405972435354
95,centralized,cdp,0.01,1,6.349278828699045,0,10,0.33837482228704885
100,centralized,cdp,0.01,1,6.349278828699045,0,10,0.33808923739944263
105,centralized,cdp,0.01,1,6.349278828699045,0,10,0.32241451806274435
110,centralized,cdp,0.01,1,6.349278828699045,0,10,0.3410052957776618
115,centralized,cdp,0.01,1,6.349278828699045,0,10,0.3343034416144194
120,centralized,cdp,0.01,1,6.349278828699045,0,10,0.340998585002141
125,centralized,cdp,0.01,1,6.349278828699045,0,10,0.3320022745018497
130,centralized,cdp,0.01,1,6.349278828699045,0,10,0.32180990993060865
135,centralized,cdp,0.01,1,6.349278828699045,0,10,0.3127902338162515
140,centralized,cdp,0.01,1,6.349278828699045,0,10,0.29632316839696404
145,centralized,cdp,0.01,1,6.349278828699045,0,10,0.28682364411704386
150,centralized,cdp,0.01,1,6.349278828699045,0,10,0.2924046458969207
155,centralized,cdp,0.01,1,6.349278828699045,0,10,0.28467468288980224
160,centralized,cdp,0.01,1,6.349278828699045,0,10,0.28427103989566127
165,centralized,cdp,0.01,1,6.349278828699045,0,10,0.27961878793859996
170,centralized,cdp,0.01,1,6.349278828699045,0,10,0.29334657438015377
175,centralized,cdp,0.01,1,6.349278828699045,0,10,0.28685914156614434
180,centralized,cdp,0.01,1,6.349278828699045,0,10,0.28363163317349727
185,centralized,cdp,0.01,1,6.349278828699045,0,10,0.2678046171731724
190,centralized,cdp,0.01,1,6.349278828699045,0,10,0.2598925629215988
195,centralized,cdp,0.01,1,6.349278828699045,0,10,0.2459371275723119
200,centralized,cdp,0.01,1,6.349278828699045,0,10,0.2333790104141411
205,centralized,cdp,0.01,1,6.349278828699045,0,10,0.2289034015957635
210,centralized,cdp,0.01,1,6.349278828699045,0,10,0.2316869862383174
215,centralized,cdp,0.01,1,6.349278828699045,0,10,0.22531097088562624
220,centralized,cdp,0.01,1,6.349278828699045,0,10,0.2264623399683099
225,centralized,cdp,0.01,1,6.349278828699045,0,10,0.23624110797183906
230,centralized,cdp,0.01,1,6.349278828699045,0,10,0.2350593273076752
235,centralized,cdp,0.01,1,6.349278828699045,0,10,0.23022054841550876
240,centralized,cdp,0.01,1,6.349278828699045,0,10,0.21637716437440202
245,centralized,cdp,0.01,1,6.349278828699045,0,10,0.21381331032021456
