Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,cdp,0.05,1,12.69855765739809,0,10,-1.0
0,centralized,cdp,0.05,1,12.69855765739809,0,10,0.36559819085830014
5,centralized,cdp,0.05,1,12.69855765739809,0,10,1.348719022186562
10,centralized,cdp,0.05,1,12.69855765739809,0,10,1.432598294761629
15,centralized,cdp,0.05,1,12.69855765739809,0,10,1.4056326747922934
20,centralized,cdp,0.05,1,12.69855765739809,0,10,1.5361589588480151
25,centralized,cdp,0.05,1,12.69855765739809,0,10,1.5106420015067923
30,centralized,cdp,0.05,1,12.69855765739809,0,10,1.4757212405442424
35,centralized,cdp,0.05,1,12.69855765739809,0,10,1.469133820377038
40,centralized,cdp,0.05,1,12.69855765739809,0,10,1.4254007836567735
45,centralized,cdp,0.05,1,12.69855765739809,0,10,1.3319336810668787
50,centralized,cdp,0.05,1,12.69855765739809,0,10,1.4270325821328247
55,centralized,cdp,0.05,1,12.69855765739809,0,10,1.336354942684025
60,centralized,cdp,0.05,1,12.69855765739809,0,10,1.3133732170529093
65,centralized,cdp,0.05,1,12.69855765739809,0,10,1.382334873298416
70,centralized,cdp,0.05,1,12.69855765739809,0,10,1.2512675218135798
75,centralized,cdp,0.05,1,12.69855765739809,0,10,1.2896420644351685
80,centralized,cdp,0.05,1,12.69855765739809,0,10,1.3889325078359462
85,centralized,cdp,0.05,1,12.69855765739809,0,10,1.4177852991924396
90,centralized,cdp,0.05,1,12.69855765739809,0,10,1.400337108654877
95,centralized,cdp,0.05,1,12.69855765739809,0,10,1.373878697134015
100,centralized,cdp,0.05,1,12.69855765739809,0,10,1.366559167448734
105,centralized,cdp,0.05,1,12.69855765739809,0,10,1.3599884278124885
110,centralized,cdp,0.05,1,12.69855765739809,0,10,1.397754631153306
115,centralized,cdp,0.05,1,12.69855765739809,0,10,1.4639071402025934
120,centralized,cdp,0.05,1,12.69855765739809,0,10,1.3684003394453899
125,centralized,cdp,0.05,1,12.69855765739809,0,10,1.4007791280839346
130,centralized,cdp,0.05,1,12.69855765739809,0,10,1.3777977425567172
135,centralized,cdp,0.05,1,12.69855765739809,0,10,1.2583239887450524
140,centralized,cdp,0.05,1,12.69855765739809,0,10,1.2778559214420109
145,centralized,cdp,0.05,1,12.69855765739809,0,10,1.4163843980197268
150,centralized,cdp,0.05,1,12.69855765739809,0,10,1.3145516697339845
155,centralized,cdp,0.05,1,12.69855765739809,0,10,1.3678073693040163
160,centralized,cdp,0.05,1,12.69855765739809,0,10,1.32541458659979
165,centralized,cdp,0.05,1,12.69855765739809,0,10,1.3739698066301194
170,centralized,cdp,0.05,1,12.69855765739809,0,10,1.329722117104878
175,centralized,cdp,0.05,1,12.69855765739809,0,10,1.2880964093452936
180,centralized,cdp,0.05,1,12.69855765739809,0,10,1.3705696277637172
185,centralized,cdp,0.05,1,12.69855765739809,0,10,1.3072561900763793
190,centralized,cdp,0.05,1,12.69855765739809,0,10,1.4140760879902983
195,centralized,cdp,0.05,1,12.69855765739809,0,10,1.61106655282705
200,centralized,cdp,0.05,1,12.69855765739809,0,10,1.7578462042235952
205,centralized,cdp,0.05,1,12.69855765739809,0,10,1.765720664371356
210,centralized,cdp,0.05,1,12.69855765739809,0,10,1.7807789267354779
215,centralized,cdp,0.05,1,12.69855765739809,0,10,1.7668653961320042
220,centralized,cdp,0.05,1,12.69855765739809,0,10,1.6498814241606836
225,centralized,cdp,0.05,1,12.69855765739809,0,10,1.5849128359760183
230,centralized,cdp,0.05,1,12.69855765739809,0,10,1.441140261002519
235,centralized,cdp,0.05,1,12.69855765739809,0,10,1.5021948470100837
240,centralized,cdp,0.05,1,12.69855765739809,0,10,1.5195652973981675
245,centralized,cdp,0.05,1,12.69855765739809,0,10,1.3437511410434793
250,centralized,cdp,0.05,1,12.69855765739809,0,10,1.4228582005336623
255,centralized,cdp,0.05,1,12.69855765739809,0,10,1.5147177088848474
260,centralized,cdp,0.05,1,12.69855765739809,0,10,1.5716545355039182
265,centralized,cdp,0.05,1,12.69855765739809,0,10,1.62699935392377
270,centralized,cdp,0.05,1,12.69855765739809,0,10,1.719851033907211
275,centralized,cdp,0.05,1,12.69855765739809,0,10,1.5824482389205037
280,centralized,cdp,0.05,1,12.69855765739809,0,10,1.6715251483960754
285,centralized,cdp,0.05,1,12.69855765739809,0,10,1.5924505662938198
290,centralized,cdp,0.05,1,12.69855765739809,0,10,1.5910624499692299
295,centralized,cdp,0.05,1,12.69855765739809,0,10,1.6769745849584154
300,centralized,cdp,0.05,1,12.69855765739809,0,10,1.7604239899523866
305,centralized,cdp,0.05,1,12.69855765739809,0,10,2.004206353582349
310,centralized,cdp,0.05,1,12.69855765739809,0,10,2.0633537393619115
315,centralized,cdp,0.05,1,12.69855765739809,0,10,2.171513980617438
320,centralized,cdp,0.05,1,12.69855765739809,0,10,2.1010720791797044
325,centralized,cdp,0.05,1,12.69855765739809,0,10,2.279054133598885
330,centralized,cdp,0.05,1,12.69855765739809,0,10,2.046687282937847
335,centralized,cdp,0.05,1,12.69855765739809,0,10,2.1632965412562744
340,centralized,cdp,0.05,1,12.69855765739809,0,10,1.918230174426963
345,centralized,cdp,0.05,1,12.69855765739809,0,10,1.9364675380632494
350,centralized,cdp,0.05,1,12.69855765739809,0,10,1.8676626344125076
355,centralized,cdp,0.05,1,12.69855765739809,0,10,1.919823320615352
360,centralized,cdp,0.05,1,12.69855765739809,0,10,1.882020870358796
365,centralized,cdp,0.05,1,12.69855765739809,0,10,1.959367146125671
370,centralized,cdp,0.05,1,12.69855765739809,0,10,2.1134466774191147
375,centralized,cdp,0.05,1,12.69855765739809,0,10,2.223061235025448
380,centralized,cdp,0.05,1,12.69855765739809,0,10,2.2819881849026573
385,centralized,cdp,0.05,1,12.69855765739809,0,10,2.508040904702185
390,centralized,cdp,0.05,1,12.69855765739809,0,10,2.3920340709578687
395,centralized,cdp,0.05,1,12.69855765739809,0,10,2.4860383859152626
400,centralized,cdp,0.05,1,12.69855765739809,0,10,2.473511102515262
405,centralized,cdp,0.05,1,12.69855765739809,0,10,2.4080245131055213
410,centralized,cdp,0.05,1,12.69855765739809,0,10,2.5662745564384206
415,centralized,cdp,0.05,1,12.69855765739809,0,10,2.3683566629787802
420,centralized,cdp,0.05,1,12.69855765739809,0,10,2.2975655955677747
425,centralized,cdp,0.05,1,12.69855765739809,0,10,2.3589669782507237
430,centralized,cdp,0.05,1,12.69855765739809,0,10,2.242686926179703
435,centralized,cdp,0.05,1,12.69855765739809,0,10,2.233525383868396
440,centralized,cdp,0.05,1,12.69855765739809,0,10,2.160991278163212
445,centralized,cdp,0.05,1,12.69855765739809,0,10,2.2176797897090825
450,centralized,cdp,0.05,1,12.69855765739809,0,10,2.2385848718792505
