Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,cdp,0.01,1,8.97923623083455,0,10,-1.0
0,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3925814331388121
5,centralized,cdp,0.01,1,8.97923623083455,0,10,0.458254886300298
10,centralized,cdp,0.01,1,8.97923623083455,0,10,0.4345818859704641
15,centralized,cdp,0.01,1,8.97923623083455,0,10,0.4294924023412251
20,centralized,cdp,0.01,1,8.97923623083455,0,10,0.45658090150481834
25,centralized,cdp,0.01,1,8.97923623083455,0,10,0.4265213916312387
30,centralized,cdp,0.01,1,8.97923623083455,0,10,0.40470149419288115
35,centralized,cdp,0.01,1,8.97923623083455,0,10,0.38363933590535304
40,centralized,cdp,0.01,1,8.97923623083455,0,10,0.38468245879010143
45,centralized,cdp,0.01,1,8.97923623083455,0,10,0.37836384225798547
50,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3719566446040148
55,centralized,cdp,0.01,1,8.97923623083455,0,10,0.4011699459220648
60,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3708029692974133
65,centralized,cdp,0.01,1,8.97923623083455,0,10,0.38670387671768724
70,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3867387413607124
75,centralized,cdp,0.01,1,8.97923623083455,0,10,0.4200328207699303
80,centralized,cdp,0.01,1,8.97923623083455,0,10,0.4283093754492292
85,centralized,cdp,0.01,1,8.97923623083455,0,10,0.43716927086495805
90,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3974373584647102
95,centralized,cdp,0.01,1,8.97923623083455,0,10,0.39277847984159875
100,centralized,cdp,0.01,1,8.97923623083455,0,10,0.39910056438917607
105,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3860008715397659
110,centralized,cdp,0.01,1,8.97923623083455,0,10,0.39118411140269993
115,centralized,cdp,0.01,1,8.97923623083455,0,10,0.4079651606611757
120,centralized,cdp,0.01,1,8.97923623083455,0,10,0.38226516068784044
125,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3833691093237409
130,centralized,cdp,0.01,1,8.97923623083455,0,10,0.39655045110975395
135,centralized,cdp,0.01,1,8.97923623083455,0,10,0.42307039758137943
140,centralized,cdp,0.01,1,8.97923623083455,0,10,0.4153913172684316
145,centralized,cdp,0.01,1,8.97923623083455,0,10,0.4055893512555563
150,centralized,cdp,0.01,1,8.97923623083455,0,10,0.41656773360928345
155,centralized,cdp,0.01,1,8.97923623083455,0,10,0.40644339020430165
160,centralized,cdp,0.01,1,8.97923623083455,0,10,0.41181549256532346
165,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3849955501091509
170,centralized,cdp,0.01,1,8.97923623083455,0,10,0.40357821510485836
175,centralized,cdp,0.01,1,8.97923623083455,0,10,0.4407250163141798
180,centralized,cdp,0.01,1,8.97923623083455,0,10,0.4356468148075804
185,centralized,cdp,0.01,1,8.97923623083455,0,10,0.4265270904253511
190,centralized,cdp,0.01,1,8.97923623083455,0,10,0.41023565606854184
195,centralized,cdp,0.01,1,8.97923623083455,0,10,0.40795462620038525
200,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3762090846573347
205,centralized,cdp,0.01,1,8.97923623083455,0,10,0.366743409642013
210,centralized,cdp,0.01,1,8.97923623083455,0,10,0.375513492579964
215,centralized,cdp,0.01,1,8.97923623083455,0,10,0.36668284602667434
220,centralized,cdp,0.01,1,8.97923623083455,0,10,0.385200725647485
225,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3817608112928851
230,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3842890304942883
235,centralized,cdp,0.01,1,8.97923623083455,0,10,0.36522065726353325
240,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3610539792029862
245,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3600526985460404
250,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3459755585207507
255,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3309924562598061
260,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3435114745992136
265,centralized,cdp,0.01,1,8.97923623083455,0,10,0.34745669077045616
270,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3485287716633896
275,centralized,cdp,0.01,1,8.97923623083455,0,10,0.33822803344841834
280,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3483012267215939
285,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3519988275892756
290,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3992566308140515
295,centralized,cdp,0.01,1,8.97923623083455,0,10,0.36163253911361637
300,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3745556142003591
305,centralized,cdp,0.01,1,8.97923623083455,0,10,0.350699650130479
310,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3483058496772632
315,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3800416206393068
320,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3739845950311289
325,centralized,cdp,0.01,1,8.97923623083455,0,10,0.364244765946673
330,centralized,cdp,0.01,1,8.97923623083455,0,10,0.36781057962371233
335,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3644945179756993
340,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3750825638858589
345,centralized,cdp,0.01,1,8.97923623083455,0,10,0.352577245418644
350,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3203703576051219
355,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3580471615557759
360,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3619627502948689
365,centralized,cdp,0.01,1,8.97923623083455,0,10,0.35021454516566675
370,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3400376833772094
375,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3393525679042395
380,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3311591171320609
385,centralized,cdp,0.01,1,8.97923623083455,0,10,0.34006912392594113
390,centralized,cdp,0.01,1,8.97923623083455,0,10,0.35208776012855547
395,centralized,cdp,0.01,1,8.97923623083455,0,10,0.36097080829902706
400,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3553575063301927
405,centralized,cdp,0.01,1,8.97923623083455,0,10,0.35295942530873914
410,centralized,cdp,0.01,1,8.97923623083455,0,10,0.36351357229464154
415,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3380809262423179
420,centralized,cdp,0.01,1,8.97923623083455,0,10,0.34934109285986226
425,centralized,cdp,0.01,1,8.97923623083455,0,10,0.33479479685594205
430,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3331220839423117
435,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3350829118439499
440,centralized,cdp,0.01,1,8.97923623083455,0,10,0.32866640243636025
445,centralized,cdp,0.01,1,8.97923623083455,0,10,0.30901908157085756
450,centralized,cdp,0.01,1,8.97923623083455,0,10,0.34717349362065253
455,centralized,cdp,0.01,1,8.97923623083455,0,10,0.31569414472857593
460,centralized,cdp,0.01,1,8.97923623083455,0,10,0.29492929543040425
465,centralized,cdp,0.01,1,8.97923623083455,0,10,0.30012050134521695
470,centralized,cdp,0.01,1,8.97923623083455,0,10,0.29078627265499557
475,centralized,cdp,0.01,1,8.97923623083455,0,10,0.31561114651763766
480,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3765657569975699
485,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3628851073022895
490,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3679126513052041
495,centralized,cdp,0.01,1,8.97923623083455,0,10,0.387144704275986
500,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3724660633444924
505,centralized,cdp,0.01,1,8.97923623083455,0,10,0.3646797667396424
