Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,cdp,0.5,1,12.69855765739809,0,10,-1.0
0,centralized,cdp,0.5,1,12.69855765739809,0,10,0.3607431095372361
5,centralized,cdp,0.5,1,12.69855765739809,0,10,29.540380175780427
10,centralized,cdp,0.5,1,12.69855765739809,0,10,29.883809631340206
15,centralized,cdp,0.5,1,12.69855765739809,0,10,29.593930022239437
20,centralized,cdp,0.5,1,12.69855765739809,0,10,29.524894272272082
25,centralized,cdp,0.5,1,12.69855765739809,0,10,29.955731752900075
30,centralized,cdp,0.5,1,12.69855765739809,0,10,30.145134121017367
35,centralized,cdp,0.5,1,12.69855765739809,0,10,30.797743892600636
40,centralized,cdp,0.5,1,12.69855765739809,0,10,30.636909745834117
45,centralized,cdp,0.5,1,12.69855765739809,0,10,30.99580953252273
50,centralized,cdp,0.5,1,12.69855765739809,0,10,31.198356423786482
55,centralized,cdp,0.5,1,12.69855765739809,0,10,29.431604411694305
60,centralized,cdp,0.5,1,12.69855765739809,0,10,29.86450222234105
65,centralized,cdp,0.5,1,12.69855765739809,0,10,30.696322695574224
70,centralized,cdp,0.5,1,12.69855765739809,0,10,31.590367229229752
75,centralized,cdp,0.5,1,12.69855765739809,0,10,31.521583709580018
80,centralized,cdp,0.5,1,12.69855765739809,0,10,31.37681622938931
85,centralized,cdp,0.5,1,12.69855765739809,0,10,31.00129516498236
90,centralized,cdp,0.5,1,12.69855765739809,0,10,31.18313172081986
95,centralized,cdp,0.5,1,12.69855765739809,0,10,31.027885746822026
100,centralized,cdp,0.5,1,12.69855765739809,0,10,30.74708112676604
105,centralized,cdp,0.5,1,12.69855765739809,0,10,31.086015727221678
110,centralized,cdp,0.5,1,12.69855765739809,0,10,29.65466299922602
115,centralized,cdp,0.5,1,12.69855765739809,0,10,29.946462561850467
120,centralized,cdp,0.5,1,12.69855765739809,0,10,30.333236098423686
125,centralized,cdp,0.5,1,12.69855765739809,0,10,30.26732820504856
130,centralized,cdp,0.5,1,12.69855765739809,0,10,29.766080467484098
135,centralized,cdp,0.5,1,12.69855765739809,0,10,30.63558322564167
140,centralized,cdp,0.5,1,12.69855765739809,0,10,30.87512172904239
145,centralized,cdp,0.5,1,12.69855765739809,0,10,30.76545013268793
