Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,loss
-1,centralized,cdp,0.5,0.5,4.489618115417275,0,10,-1.0
0,centralized,cdp,0.5,0.5,4.489618115417275,0,10,0.37499460298492815
5,centralized,cdp,0.5,0.5,4.489618115417275,0,10,19.302742898279142
10,centralized,cdp,0.5,0.5,4.489618115417275,0,10,19.403424883683126
15,centralized,cdp,0.5,0.5,4.489618115417275,0,10,19.807132681410543
20,centralized,cdp,0.5,0.5,4.489618115417275,0,10,18.919857212456037
25,centralized,cdp,0.5,0.5,4.489618115417275,0,10,22.302814078194633
30,centralized,cdp,0.5,0.5,4.489618115417275,0,10,20.144807885019024
35,centralized,cdp,0.5,0.5,4.489618115417275,0,10,19.19702445650682
40,centralized,cdp,0.5,0.5,4.489618115417275,0,10,19.2820271920347
45,centralized,cdp,0.5,0.5,4.489618115417275,0,10,18.738984603741958
50,centralized,cdp,0.5,0.5,4.489618115417275,0,10,16.251490003071716
55,centralized,cdp,0.5,0.5,4.489618115417275,0,10,15.268666868540123
60,centralized,cdp,0.5,0.5,4.489618115417275,0,10,15.012746509528172
65,centralized,cdp,0.5,0.5,4.489618115417275,0,10,13.819972190359547
70,centralized,cdp,0.5,0.5,4.489618115417275,0,10,15.246836144390816
75,centralized,cdp,0.5,0.5,4.489618115417275,0,10,13.75934981609402
80,centralized,cdp,0.5,0.5,4.489618115417275,0,10,14.144859823387295
85,centralized,cdp,0.5,0.5,4.489618115417275,0,10,14.311082623494707
90,centralized,cdp,0.5,0.5,4.489618115417275,0,10,13.756604942110625
95,centralized,cdp,0.5,0.5,4.489618115417275,0,10,14.193128365761487
100,centralized,cdp,0.5,0.5,4.489618115417275,0,10,14.010746460880668
105,centralized,cdp,0.5,0.5,4.489618115417275,0,10,14.481814232602686
110,centralized,cdp,0.5,0.5,4.489618115417275,0,10,14.109878509025265
115,centralized,cdp,0.5,0.5,4.489618115417275,0,10,14.073753564928571
120,centralized,cdp,0.5,0.5,4.489618115417275,0,10,13.906214733250938
125,centralized,cdp,0.5,0.5,4.489618115417275,0,10,13.752889118439002
130,centralized,cdp,0.5,0.5,4.489618115417275,0,10,13.801707180870558
135,centralized,cdp,0.5,0.5,4.489618115417275,0,10,15.029187153053297
140,centralized,cdp,0.5,0.5,4.489618115417275,0,10,14.196648051508138
145,centralized,cdp,0.5,0.5,4.489618115417275,0,10,13.041745548914323
150,centralized,cdp,0.5,0.5,4.489618115417275,0,10,12.758696047588131
155,centralized,cdp,0.5,0.5,4.489618115417275,0,10,12.167478339181002
160,centralized,cdp,0.5,0.5,4.489618115417275,0,10,12.45605370945285
165,centralized,cdp,0.5,0.5,4.489618115417275,0,10,12.555924835798507
170,centralized,cdp,0.5,0.5,4.489618115417275,0,10,12.649840983933865
175,centralized,cdp,0.5,0.5,4.489618115417275,0,10,11.796208850323097
180,centralized,cdp,0.5,0.5,4.489618115417275,0,10,12.701181349641397
185,centralized,cdp,0.5,0.5,4.489618115417275,0,10,11.79582621662919
190,centralized,cdp,0.5,0.5,4.489618115417275,0,10,11.830196771177276
195,centralized,cdp,0.5,0.5,4.489618115417275,0,10,12.378926062264474
200,centralized,cdp,0.5,0.5,4.489618115417275,0,10,12.587833182519981
205,centralized,cdp,0.5,0.5,4.489618115417275,0,10,13.17976870314972
210,centralized,cdp,0.5,0.5,4.489618115417275,0,10,13.859970456428265
215,centralized,cdp,0.5,0.5,4.489618115417275,0,10,13.431453481216863
220,centralized,cdp,0.5,0.5,4.489618115417275,0,10,13.24430374483672
225,centralized,cdp,0.5,0.5,4.489618115417275,0,10,15.062159418570978
230,centralized,cdp,0.5,0.5,4.489618115417275,0,10,15.817585364093725
235,centralized,cdp,0.5,0.5,4.489618115417275,0,10,15.48816229852803
240,centralized,cdp,0.5,0.5,4.489618115417275,0,10,16.571261663936426
245,centralized,cdp,0.5,0.5,4.489618115417275,0,10,16.296711140124575
250,centralized,cdp,0.5,0.5,4.489618115417275,0,10,16.147163479248306
255,centralized,cdp,0.5,0.5,4.489618115417275,0,10,15.573711393983183
260,centralized,cdp,0.5,0.5,4.489618115417275,0,10,15.19043292489814
265,centralized,cdp,0.5,0.5,4.489618115417275,0,10,17.073163356527594
270,centralized,cdp,0.5,0.5,4.489618115417275,0,10,19.717165054854245
275,centralized,cdp,0.5,0.5,4.489618115417275,0,10,19.46119676498541
280,centralized,cdp,0.5,0.5,4.489618115417275,0,10,19.60633970378931
285,centralized,cdp,0.5,0.5,4.489618115417275,0,10,19.209003042774125
290,centralized,cdp,0.5,0.5,4.489618115417275,0,10,20.014164994291843
295,centralized,cdp,0.5,0.5,4.489618115417275,0,10,19.065394102814075
300,centralized,cdp,0.5,0.5,4.489618115417275,0,10,20.709187985596323
305,centralized,cdp,0.5,0.5,4.489618115417275,0,10,22.01972819726593
310,centralized,cdp,0.5,0.5,4.489618115417275,0,10,22.946280757543192
315,centralized,cdp,0.5,0.5,4.489618115417275,0,10,21.50145803147577
320,centralized,cdp,0.5,0.5,4.489618115417275,0,10,23.910974443325856
325,centralized,cdp,0.5,0.5,4.489618115417275,0,10,22.659814785049154
330,centralized,cdp,0.5,0.5,4.489618115417275,0,10,22.262574367366756
335,centralized,cdp,0.5,0.5,4.489618115417275,0,10,22.099619210703825
340,centralized,cdp,0.5,0.5,4.489618115417275,0,10,23.7609377632111
345,centralized,cdp,0.5,0.5,4.489618115417275,0,10,23.406333457179162
350,centralized,cdp,0.5,0.5,4.489618115417275,0,10,23.385714363297314
355,centralized,cdp,0.5,0.5,4.489618115417275,0,10,22.400122496828498
360,centralized,cdp,0.5,0.5,4.489618115417275,0,10,20.730718987823476
365,centralized,cdp,0.5,0.5,4.489618115417275,0,10,20.108814463126507
370,centralized,cdp,0.5,0.5,4.489618115417275,0,10,19.26603989975883
375,centralized,cdp,0.5,0.5,4.489618115417275,0,10,19.456903110994283
380,centralized,cdp,0.5,0.5,4.489618115417275,0,10,21.695094410076347
385,centralized,cdp,0.5,0.5,4.489618115417275,0,10,26.34869559655521
390,centralized,cdp,0.5,0.5,4.489618115417275,0,10,25.55208501691684
395,centralized,cdp,0.5,0.5,4.489618115417275,0,10,25.31094758503016
400,centralized,cdp,0.5,0.5,4.489618115417275,0,10,23.485966346822924
405,centralized,cdp,0.5,0.5,4.489618115417275,0,10,26.188259948622026
410,centralized,cdp,0.5,0.5,4.489618115417275,0,10,24.955709515648078
415,centralized,cdp,0.5,0.5,4.489618115417275,0,10,24.734085089181885
420,centralized,cdp,0.5,0.5,4.489618115417275,0,10,27.325164732699772
425,centralized,cdp,0.5,0.5,4.489618115417275,0,10,25.102113324503147
430,centralized,cdp,0.5,0.5,4.489618115417275,0,10,26.600252354623457
435,centralized,cdp,0.5,0.5,4.489618115417275,0,10,20.40346454975219
440,centralized,cdp,0.5,0.5,4.489618115417275,0,10,19.861711217473125
445,centralized,cdp,0.5,0.5,4.489618115417275,0,10,18.15816929989764
450,centralized,cdp,0.5,0.5,4.489618115417275,0,10,18.413662723860966
455,centralized,cdp,0.5,0.5,4.489618115417275,0,10,18.553435524829943
460,centralized,cdp,0.5,0.5,4.489618115417275,0,10,20.817930409488245
465,centralized,cdp,0.5,0.5,4.489618115417275,0,10,19.207501652866725
470,centralized,cdp,0.5,0.5,4.489618115417275,0,10,17.367340849579662
475,centralized,cdp,0.5,0.5,4.489618115417275,0,10,18.989799679933157
480,centralized,cdp,0.5,0.5,4.489618115417275,0,10,22.747034915511477
485,centralized,cdp,0.5,0.5,4.489618115417275,0,10,22.04534248863497
490,centralized,cdp,0.5,0.5,4.489618115417275,0,10,22.074651567853884
495,centralized,cdp,0.5,0.5,4.489618115417275,0,10,21.44162285595725
500,centralized,cdp,0.5,0.5,4.489618115417275,0,10,22.932198851669227
505,centralized,cdp,0.5,0.5,4.489618115417275,0,10,24.096256451469273
510,centralized,cdp,0.5,0.5,4.489618115417275,0,10,24.32965288785592
515,centralized,cdp,0.5,0.5,4.489618115417275,0,10,23.257686214883467
520,centralized,cdp,0.5,0.5,4.489618115417275,0,10,24.377416589313068
525,centralized,cdp,0.5,0.5,4.489618115417275,0,10,23.30917493654577
530,centralized,cdp,0.5,0.5,4.489618115417275,0,10,22.414770173190817
535,centralized,cdp,0.5,0.5,4.489618115417275,0,10,24.602432673079957
540,centralized,cdp,0.5,0.5,4.489618115417275,0,10,24.67441012414944
545,centralized,cdp,0.5,0.5,4.489618115417275,0,10,23.74642679948536
550,centralized,cdp,0.5,0.5,4.489618115417275,0,10,20.928106542230456
555,centralized,cdp,0.5,0.5,4.489618115417275,0,10,21.69225868130906
560,centralized,cdp,0.5,0.5,4.489618115417275,0,10,21.29331336152153
565,centralized,cdp,0.5,0.5,4.489618115417275,0,10,21.84965737188542
570,centralized,cdp,0.5,0.5,4.489618115417275,0,10,20.63743377864495
575,centralized,cdp,0.5,0.5,4.489618115417275,0,10,21.919792727895665
580,centralized,cdp,0.5,0.5,4.489618115417275,0,10,18.222635766972406
585,centralized,cdp,0.5,0.5,4.489618115417275,0,10,18.14072504704096
590,centralized,cdp,0.5,0.5,4.489618115417275,0,10,18.535693533720636
595,centralized,cdp,0.5,0.5,4.489618115417275,0,10,18.51917826444691
600,centralized,cdp,0.5,0.5,4.489618115417275,0,10,19.757656204703345
605,centralized,cdp,0.5,0.5,4.489618115417275,0,10,23.0599867673474
610,centralized,cdp,0.5,0.5,4.489618115417275,0,10,24.160230380808784
615,centralized,cdp,0.5,0.5,4.489618115417275,0,10,23.873880658795336
620,centralized,cdp,0.5,0.5,4.489618115417275,0,10,22.17587494964022
625,centralized,cdp,0.5,0.5,4.489618115417275,0,10,20.826205136611133
630,centralized,cdp,0.5,0.5,4.489618115417275,0,10,22.885491766545762
635,centralized,cdp,0.5,0.5,4.489618115417275,0,10,23.73285847336668
640,centralized,cdp,0.5,0.5,4.489618115417275,0,10,24.762731722352864
645,centralized,cdp,0.5,0.5,4.489618115417275,0,10,21.40494865164519
650,centralized,cdp,0.5,0.5,4.489618115417275,0,10,20.88273854665957
