,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,ring,LDP,0.0017,1.5,0.00044295863673583433,10,-1.0,-1,10.0
1,ring,LDP,0.0017,1.5,0.00044295863673583433,10,100.79167671207088,0,5.360044371916225
