,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,grid,Corr,0.0017,1.5,0.0012334145929871363,15.0,-1.0,-1.0,10.0
1,grid,Corr,0.0017,1.5,0.0012886570797860518,15.402042081046591,8.628865024416895,70.0,0.11213480186938492
2,grid,Corr,0.0017,1.5,0.001297326942884597,15.464621869058028,9.707473152469007,55.0,0.0692546252457681
3,grid,Corr,0.0017,1.5,0.0012391448601491296,15.041974681322072,10.786081280521119,51.0,0.05981069298978054
4,grid,Corr,0.0017,1.5,0.0012369544219810007,15.02593710392053,11.86468940857323,47.0,0.0534348381763332
5,grid,Corr,0.0017,1.5,0.0012847918580260337,15.3740982513994,12.943297536625343,43.0,0.044224373772694045
6,grid,Corr,0.0017,1.5,0.0013208391971958624,15.633652326700828,15.100513792729565,39.0,0.041624386293693916
7,grid,Corr,0.0017,1.5,0.0012734070449920312,15.291630758450115,18.336338176885903,37.0,0.03821708422338008
