,topology,method,gamma,c_clip,eps_iter,eps,sigma,sigma_cor,loss
0,centralized,Corr,0.0017,1.5,0.0028079875771123315,25.0,-1.0,-1.0,inf
1,centralized,Corr,0.0017,1.5,0.0028384851490257956,25.17362085992786,5.718875286363179,10.0,0.0002058670827602231
