Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
305,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.45241602659225466
310,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.45428344011306765
315,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4615091919898987
320,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4789458155632019
325,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.461012864112854
330,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.45061525106430056
335,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4474720597267151
340,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4462748408317566
345,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4485779643058777
350,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.46674546003341677
355,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4653352737426758
360,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4534559488296509
365,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.43680723905563357
370,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.43944218158721926
375,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4405017733573914
380,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.43282791376113894
385,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.41895135641098025
390,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4174764394760132
395,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.42691328525543215
400,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4211436152458191
405,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4256870985031128
410,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4288921594619751
415,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.42339529991149905
420,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.42014487981796267
425,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.43110867738723757
430,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.41104295253753664
435,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.41218324899673464
440,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.42875769138336184
445,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.43771144151687624
450,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.44336321353912356
455,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4410841703414917
460,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4323572158813477
465,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4288076996803284
470,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.43859061002731325
475,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4525171160697937
480,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.4451287031173706
485,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.44326897859573366
490,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.44719489812850954
495,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.45524623394012453
500,centralized,cdp,0.01,1,6.349278828699045,0,10,,0.44985690116882326
