Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
-1,centralized,cdp,0.1,2.0,12.69855765739809,0,10,0.0,
0,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,0.5801519319415093
5,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,0.6167812585830689
10,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,1.0084682941436767
15,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,1.034907841682434
20,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,1.4110957622528075
25,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,1.5654715538024901
30,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,1.6864582538604735
35,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,1.7089791536331176
40,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,1.7946425914764403
45,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,2.021528625488281
50,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,2.3411077499389648
55,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,2.727111005783081
60,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,3.1038424015045165
65,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,3.5637845039367675
70,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,3.4865981578826903
75,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,3.1397356033325194
80,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,3.1240779399871825
85,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,4.676542186737061
90,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,4.198269271850586
95,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,4.1442488670349125
100,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,4.962731742858887
105,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,5.2062348365783695
110,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,4.940364265441895
115,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,5.036996746063233
120,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,5.033138656616211
125,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,4.601205253601075
130,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,5.491320991516114
135,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,5.084038162231446
140,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,5.4369758605957035
145,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,5.29226770401001
150,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,6.461017990112305
155,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,5.27182092666626
160,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,6.532678031921387
165,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,5.328604125976563
170,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,6.807876968383789
175,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,7.227310562133789
180,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,9.836678886413575
185,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,12.897056007385254
190,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,17.371166610717772
195,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,19.070135498046874
200,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,24.380201721191405
205,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,23.72036018371582
210,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,20.24563636779785
215,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,20.199261093139647
220,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,17.040180587768553
225,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,21.459179306030272
230,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,19.629911804199217
235,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,18.952289962768553
240,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,16.297743225097655
245,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,12.952860260009766
250,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,11.69254150390625
255,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,11.05376091003418
260,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,11.52658977508545
265,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,9.49720802307129
270,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,8.545058631896973
275,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,7.480955982208252
280,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,8.365582847595215
285,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,6.903204822540284
290,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,8.003918075561524
295,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,6.36070146560669
300,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,7.7472809791564945
305,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,9.154984855651856
310,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,8.478807830810547
315,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,9.561118507385254
320,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,10.640863800048828
325,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,8.162025833129883
330,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,7.757901573181153
335,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,7.678988361358643
340,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,6.772535228729248
345,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,6.33697738647461
350,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,5.8454793930053714
355,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,5.65242280960083
360,centralized,cdp,0.1,2.0,12.69855765739809,0,10,,5.875491523742676
