Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
180,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,21.25271072387695
185,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,24.557440185546874
190,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,23.9471134185791
195,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,25.414118194580077
200,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,27.945549392700194
205,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,29.149002456665038
210,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,26.003710174560545
215,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,27.22184028625488
220,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,26.771721267700194
225,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,23.688122177124022
230,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,24.464353942871092
235,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,25.765056991577147
240,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,26.37799491882324
245,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,26.95769157409668
250,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,27.331583404541014
255,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,31.75713005065918
260,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,29.105165863037108
265,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,27.306272888183592
270,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,28.467401885986327
275,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,25.90020408630371
280,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,24.529039764404295
285,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,27.31958999633789
290,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,26.558676147460936
295,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,25.573336029052733
300,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,25.116148376464842
305,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,23.385612869262694
310,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,24.82602729797363
315,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,28.88527717590332
320,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,29.521578216552733
325,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,31.69598808288574
330,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,31.13468208312988
335,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,32.24130477905273
340,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,32.60928955078125
345,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,35.16778411865234
350,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,38.99905242919922
355,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,34.68900909423828
360,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,30.131420516967772
365,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,28.152498626708983
370,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,26.357164764404295
375,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,25.823858642578124
380,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,25.162910842895506
385,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,24.70748176574707
390,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,24.4410099029541
395,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,24.423740768432616
400,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,25.352781677246092
405,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,23.295158767700194
410,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,23.617771530151366
415,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,23.981743240356444
420,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,23.23064842224121
425,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,22.537168884277342
430,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,22.207268142700194
435,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,22.16985740661621
440,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,22.49774589538574
445,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,23.42001953125
450,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,23.805542373657225
455,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,23.481676483154295
460,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,22.712395095825194
465,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,23.325451278686522
470,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,22.570671463012694
475,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,22.258787536621092
480,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,21.40123405456543
485,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,21.175760650634764
490,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,21.01921501159668
495,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,21.153103256225585
500,centralized,cdp,0.5,2.0,12.69855765739809,0,10,,21.3897403717041
