Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
385,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.3499192237854003
390,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.5095036268234252
395,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.5326637268066405
400,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.5548479795455932
405,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.5739486455917358
410,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.557980442047119
415,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.6851024866104125
420,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.767277979850769
425,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.690776491165161
430,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.7978041410446166
435,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.796715998649597
440,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.761465811729431
445,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.8646342992782592
450,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.930881404876709
455,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.7908113241195678
460,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.8129731655120849
465,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.875785493850708
470,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.8215694665908813
475,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.957570695877075
480,centralized,cdp,0.1,1,6.349278828699045,0,10,,2.0171696186065673
485,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.8628221988677978
490,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.9306789875030517
495,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.8924123287200927
500,centralized,cdp,0.1,1,6.349278828699045,0,10,,1.8945725202560424
