Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
-1,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,0.0,
0,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.5956479288637638
5,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.4489751696586609
10,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.4480083227157593
15,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.4254490971565247
20,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.43996223211288454
25,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.4630844831466675
30,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.6982482314109802
35,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.7373533487319947
40,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.5352574825286865
45,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.4936362743377686
50,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.5060579419136048
55,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.5637075543403626
60,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.4864760279655457
65,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.4605130195617676
70,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.5102590560913086
75,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.4966477394104004
80,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.45571413040161135
85,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.4644144415855408
90,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.4503273606300354
95,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.4767020583152771
100,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.5857502460479737
105,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.4761896371841431
110,centralized,cdp,0.5,0.1,0.6349278828699045,0,10,,0.4902756452560425
