Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
170,centralized,cdp,1,1.5,9.523918243048568,0,10,,32.307726287841795
175,centralized,cdp,1,1.5,9.523918243048568,0,10,,33.256632232666014
180,centralized,cdp,1,1.5,9.523918243048568,0,10,,33.82274475097656
185,centralized,cdp,1,1.5,9.523918243048568,0,10,,34.60949935913086
190,centralized,cdp,1,1.5,9.523918243048568,0,10,,38.11674346923828
195,centralized,cdp,1,1.5,9.523918243048568,0,10,,39.25249710083008
200,centralized,cdp,1,1.5,9.523918243048568,0,10,,39.807936096191405
205,centralized,cdp,1,1.5,9.523918243048568,0,10,,41.72753372192383
210,centralized,cdp,1,1.5,9.523918243048568,0,10,,39.72429504394531
215,centralized,cdp,1,1.5,9.523918243048568,0,10,,38.88617935180664
220,centralized,cdp,1,1.5,9.523918243048568,0,10,,36.72527923583984
225,centralized,cdp,1,1.5,9.523918243048568,0,10,,36.380838775634764
230,centralized,cdp,1,1.5,9.523918243048568,0,10,,37.9228271484375
235,centralized,cdp,1,1.5,9.523918243048568,0,10,,35.93187942504883
240,centralized,cdp,1,1.5,9.523918243048568,0,10,,36.363783264160155
245,centralized,cdp,1,1.5,9.523918243048568,0,10,,34.75009002685547
250,centralized,cdp,1,1.5,9.523918243048568,0,10,,37.09923400878906
255,centralized,cdp,1,1.5,9.523918243048568,0,10,,40.098429107666014
260,centralized,cdp,1,1.5,9.523918243048568,0,10,,38.61728515625
265,centralized,cdp,1,1.5,9.523918243048568,0,10,,36.57553329467773
270,centralized,cdp,1,1.5,9.523918243048568,0,10,,37.97154083251953
275,centralized,cdp,1,1.5,9.523918243048568,0,10,,41.130987548828124
280,centralized,cdp,1,1.5,9.523918243048568,0,10,,40.0937141418457
285,centralized,cdp,1,1.5,9.523918243048568,0,10,,38.470384979248045
290,centralized,cdp,1,1.5,9.523918243048568,0,10,,39.48720016479492
295,centralized,cdp,1,1.5,9.523918243048568,0,10,,34.94495620727539
300,centralized,cdp,1,1.5,9.523918243048568,0,10,,35.90336456298828
305,centralized,cdp,1,1.5,9.523918243048568,0,10,,36.02670516967773
310,centralized,cdp,1,1.5,9.523918243048568,0,10,,36.20959701538086
315,centralized,cdp,1,1.5,9.523918243048568,0,10,,36.57638778686523
320,centralized,cdp,1,1.5,9.523918243048568,0,10,,40.57564010620117
325,centralized,cdp,1,1.5,9.523918243048568,0,10,,41.070719146728514
330,centralized,cdp,1,1.5,9.523918243048568,0,10,,39.86879959106445
335,centralized,cdp,1,1.5,9.523918243048568,0,10,,41.73104705810547
340,centralized,cdp,1,1.5,9.523918243048568,0,10,,40.73292007446289
345,centralized,cdp,1,1.5,9.523918243048568,0,10,,41.607923889160155
350,centralized,cdp,1,1.5,9.523918243048568,0,10,,39.937506103515624
355,centralized,cdp,1,1.5,9.523918243048568,0,10,,43.710924530029295
360,centralized,cdp,1,1.5,9.523918243048568,0,10,,48.44384231567383
365,centralized,cdp,1,1.5,9.523918243048568,0,10,,49.07460250854492
370,centralized,cdp,1,1.5,9.523918243048568,0,10,,48.7104248046875
375,centralized,cdp,1,1.5,9.523918243048568,0,10,,44.27243270874023
380,centralized,cdp,1,1.5,9.523918243048568,0,10,,38.65020980834961
385,centralized,cdp,1,1.5,9.523918243048568,0,10,,40.88665618896484
390,centralized,cdp,1,1.5,9.523918243048568,0,10,,39.59397735595703
395,centralized,cdp,1,1.5,9.523918243048568,0,10,,37.861761474609374
400,centralized,cdp,1,1.5,9.523918243048568,0,10,,38.685560607910155
405,centralized,cdp,1,1.5,9.523918243048568,0,10,,36.117113494873045
410,centralized,cdp,1,1.5,9.523918243048568,0,10,,38.31163635253906
415,centralized,cdp,1,1.5,9.523918243048568,0,10,,38.89928665161133
420,centralized,cdp,1,1.5,9.523918243048568,0,10,,35.05919876098633
425,centralized,cdp,1,1.5,9.523918243048568,0,10,,36.078714752197264
430,centralized,cdp,1,1.5,9.523918243048568,0,10,,39.769544982910155
435,centralized,cdp,1,1.5,9.523918243048568,0,10,,37.64276351928711
440,centralized,cdp,1,1.5,9.523918243048568,0,10,,36.622274780273436
445,centralized,cdp,1,1.5,9.523918243048568,0,10,,34.552259826660155
450,centralized,cdp,1,1.5,9.523918243048568,0,10,,32.00976409912109
455,centralized,cdp,1,1.5,9.523918243048568,0,10,,33.846632385253905
460,centralized,cdp,1,1.5,9.523918243048568,0,10,,34.3799690246582
465,centralized,cdp,1,1.5,9.523918243048568,0,10,,30.884397888183592
470,centralized,cdp,1,1.5,9.523918243048568,0,10,,31.181744003295897
475,centralized,cdp,1,1.5,9.523918243048568,0,10,,31.51427116394043
480,centralized,cdp,1,1.5,9.523918243048568,0,10,,30.00231590270996
485,centralized,cdp,1,1.5,9.523918243048568,0,10,,27.00626983642578
490,centralized,cdp,1,1.5,9.523918243048568,0,10,,29.579693222045897
495,centralized,cdp,1,1.5,9.523918243048568,0,10,,29.316990280151366
500,centralized,cdp,1,1.5,9.523918243048568,0,10,,28.334379577636717
