Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
-1,centralized,cdp,0.05,3.0,19.047836486097136,0,10,0.0,
0,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,0.5823622435331345
5,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,0.694914722442627
10,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,0.5762922406196594
15,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,0.7901564478874207
20,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,1.052907371520996
25,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,1.206137442588806
30,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,1.5946597099304198
35,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,1.1608557939529418
40,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,1.2237230777740478
45,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,1.3644328355789184
50,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,1.6109601497650146
55,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,1.608798885345459
60,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,1.713538908958435
65,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,1.6461590766906737
70,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,1.648671770095825
75,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,1.624126935005188
80,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,1.960821533203125
85,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,2.3550848007202148
90,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,2.4501108169555663
95,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,2.5897783279418944
100,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,2.4429847240447997
105,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,2.7090364933013915
110,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.0702373027801513
115,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,4.707975292205811
120,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.838270568847656
125,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.510215663909912
130,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,4.810705089569092
135,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,4.6565240859985355
140,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,4.765580081939698
145,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,4.928990745544434
150,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.8347496032714843
155,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,6.297752761840821
160,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,6.511042499542237
165,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,5.679080867767334
170,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,5.565768146514893
175,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,7.461746120452881
180,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,5.731954956054688
185,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,4.417589092254639
190,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.386417770385742
195,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.896894836425781
200,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.980141544342041
205,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,4.129654788970948
210,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,2.9151734352111816
215,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,2.762727880477905
220,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,4.484380149841309
225,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.687452459335327
230,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.283094787597656
235,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.435668134689331
240,centralized,cdp,0.05,3.0,19.047836486097136,0,10,,3.083556318283081
