Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
-1,centralized,cdp,0.5,1.5,9.523918243048568,0,10,0.0,
0,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,0.5851964965462685
5,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,1.6344709634780883
10,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,18.08723678588867
15,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,11.625215911865235
20,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,14.002849960327149
25,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,21.66356315612793
30,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,24.782356643676756
35,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,19.58595504760742
40,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,19.329454803466795
45,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,13.526775741577149
50,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,26.69592704772949
55,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,14.844138526916504
60,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,19.655027770996092
65,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,22.731438064575194
70,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,28.913805389404295
75,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,37.114115142822264
80,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,33.60354461669922
85,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,33.506201171875
90,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,26.175144577026366
95,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,27.163240814208983
100,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,28.808479690551756
105,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,25.639208221435545
110,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,30.677299880981444
115,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,32.51067962646484
120,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,30.14094009399414
125,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,28.4241584777832
130,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,31.492660903930663
135,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,32.19745864868164
140,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,36.16362609863281
145,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,33.63379898071289
150,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,29.381050491333006
155,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,25.663650894165038
160,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,27.256201171875
165,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,27.43934097290039
170,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,27.849914932250975
175,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,30.59353675842285
180,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,26.248764419555663
185,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,26.81889190673828
190,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,26.375242614746092
195,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,28.54631462097168
200,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,30.215401077270506
205,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,30.872574234008788
210,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,33.096998596191405
215,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,32.47613372802734
220,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,30.999639892578124
225,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,30.325193786621092
230,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,29.45499267578125
235,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,29.559517288208006
240,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,32.53052749633789
245,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,34.22204055786133
250,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,32.76732864379883
255,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,36.508856201171874
260,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,38.970812225341795
265,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,39.06141891479492
270,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,43.85969009399414
275,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,43.35379257202148
280,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,50.614542388916014
285,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,48.565966033935545
290,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,51.91922607421875
295,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,53.19344940185547
300,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,57.536234283447264
305,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,46.81854095458984
310,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,49.602030181884764
315,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,43.175489807128905
320,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,46.58191146850586
325,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,49.91865005493164
330,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,43.904638671875
335,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,44.92860641479492
340,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,48.121237182617186
345,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,39.00717010498047
350,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,40.74377670288086
355,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,42.0845703125
360,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,46.5800422668457
365,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,42.626146697998045
370,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,43.34087600708008
375,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,49.50387802124023
380,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,45.69037857055664
385,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,41.4906982421875
390,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,46.20679702758789
395,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,42.62586441040039
400,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,46.08305969238281
405,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,46.850477600097655
410,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,45.67413177490234
415,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,45.742655181884764
420,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,50.67129745483398
425,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,49.830030822753905
430,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,48.40579071044922
435,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,46.96415557861328
440,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,42.79170455932617
445,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,43.230413818359374
450,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,43.70922317504883
455,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,42.567633056640624
460,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,41.10740509033203
465,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,38.60834732055664
470,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,42.366278076171874
475,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,40.8222297668457
480,centralized,cdp,0.5,1.5,9.523918243048568,0,10,,41.793905639648436
