Step,topology,method,lr,clip,sigma,sigma_cor,epsilon,accuracy,loss
-1,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,0.0,
0,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.6048967443406582
5,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.5844670176506043
10,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.5806785464286804
15,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.5883895993232727
20,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.5981180906295777
25,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.5869779825210572
30,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.558225417137146
35,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.5364662647247315
40,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.5139950752258301
45,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.5116878390312195
50,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.5070539951324463
55,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.49773832559585574
60,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4883437991142273
65,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.498775327205658
70,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4846735239028931
75,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4829296708106995
80,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4807231068611145
85,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4736428499221802
90,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.47648718357086184
95,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4828242301940918
100,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.47476723194122317
105,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.45967152118682864
110,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.45092966556549074
115,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.44969370365142824
120,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.43616660833358767
125,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4385851860046387
130,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4399763584136963
135,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4413470268249512
140,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.44042631387710574
145,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4553739666938782
150,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4680501461029053
155,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4656700134277344
160,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.45620139837265017
165,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4509939193725586
170,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4623708963394165
175,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4462942719459534
180,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4362023711204529
185,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4274363160133362
190,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4158389210700989
195,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.42918028831481936
200,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4265650749206543
205,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.42507960796356203
210,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.42423012256622317
215,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.42960848808288576
220,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.41731455326080324
225,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4168085098266602
230,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.41321262121200564
235,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.40741690397262575
240,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.4123773813247681
245,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.40978106260299685
250,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3918627440929413
255,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.386382007598877
260,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.39018874764442446
265,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3947914481163025
270,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.39518343806266787
275,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.39547925591468813
280,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.39158269166946413
285,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.39497860670089724
290,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.38476773500442507
295,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.37851142287254336
300,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3852937161922455
305,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3724520742893219
310,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.38212024569511416
315,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3799233078956604
320,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.379197233915329
325,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3807092845439911
330,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.37544831037521365
335,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3665300250053406
340,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3621130228042603
345,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3665665328502655
350,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.36472647786140444
355,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.37207999229431155
360,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3750470519065857
365,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3671282768249512
370,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3694529473781586
375,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.36290484070777895
380,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3727218747138977
385,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3825536608695984
390,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.385505223274231
395,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.38551574349403384
400,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3866895973682404
405,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.37712308168411257
410,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3715227782726288
415,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.37253406047821047
420,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.37351071238517763
425,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.37841989994049074
430,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3855020344257355
435,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3859009385108948
440,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3809612631797791
445,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.38165595531463625
450,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3783405959606171
455,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3704507887363434
460,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3709761142730713
465,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.37065365314483645
470,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.37223252058029177
475,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3611272513866425
480,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.36587234735488894
485,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3690072536468506
490,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.3677402675151825
495,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.36000495553016665
500,centralized,cdp,0.1,0.1,0.6349278828699045,0,10,,0.35805233716964724
